edge_id,node1,node2
1023,209,195
1024,211,195
1025,224,195
1026,238,196
1027,241,196
1028,245,196
1029,211,197
1030,222,197
1031,224,197
1032,229,197
1033,200,198
1034,207,198
1035,233,198
1036,201,199
1037,210,199
1038,218,199
1039,219,199
1040,228,199
1041,239,199
1042,240,199
1043,243,199
1044,244,199
1045,249,199
1046,207,200
1047,208,200
1048,233,200
1049,218,201
1050,219,201
1051,222,201
1052,228,201
1053,239,201
1054,240,201
1055,243,201
1056,244,201
1057,246,201
1058,249,201
1059,220,202
1060,234,202
1061,241,202
1062,222,203
1063,249,204
1064,231,205
1065,236,205
1066,220,206
1067,232,206
1068,208,207
1069,233,207
1070,247,207
1071,215,209
1072,221,209
1073,226,209
1074,229,209
1075,238,209
1076,242,209
1077,248,209
1078,250,209
1079,224,210
1080,241,210
1081,245,210
1082,224,211
1083,228,211
1084,232,212
1085,216,213
1086,217,213
1087,225,213
1088,236,213
1089,237,213
1090,220,214
1091,221,214
1092,246,214
1093,220,215
1094,221,215
1095,226,215
1096,227,215
1097,229,215
1098,238,215
1099,242,215
1100,248,215
1101,250,215
1102,217,216
1103,225,216
1104,236,216
1105,237,216
1106,225,217
1107,236,217
1108,237,217
1109,219,218
1110,223,218
1111,228,218
1112,239,218
1113,240,218
1114,243,218
1115,244,218
1116,249,218
1117,228,219
1118,239,219
1119,240,219
1120,243,219
1121,244,219
1122,249,219
1123,234,220
1124,226,221
1125,229,221
1126,238,221
1127,242,221
1128,247,221
1129,248,221
1130,250,221
1131,233,222
1132,226,223
1133,230,223
1134,226,224
1135,236,225
1136,237,225
1137,229,226
1138,238,226
1139,242,226
1140,248,226
1141,250,226
1142,232,227
1143,247,227
1144,239,228
1145,240,228
1146,243,228
1147,244,228
1148,249,228
1149,237,229
1150,238,229
1151,242,229
1152,248,229
1153,250,229
1154,235,230
1155,242,233
1156,247,235
1157,237,236
1158,239,238
1159,242,238
1160,248,238
1161,250,238
1162,240,239
1163,243,239
1164,244,239
1165,249,239
1166,243,240
1167,244,240
1168,249,240
1169,244,241
1170,245,241
1171,248,242
1172,250,242
1173,244,243
1174,249,243
1175,249,244
1176,250,248
