iter_num,Modularity
1,0.636271607706555
2,0.706459888874652
3,0.706772938531608
4,0.706772938531608
5,0.706772938531608
6,0.706772938531608
7,0.706772938531608
8,0.706772938531608
9,0.706772938531608
10,0.706772938531608
11,0.706772938531608
12,0.706772938531608
13,0.706772938531608
14,0.706772938531608
15,0.706772938531608
16,0.706772938531608
17,0.706772938531608
18,0.706772938531608
19,0.706772938531608
20,0.706772938531608
21,0.706772938531608
22,0.706772938531608
23,0.706772938531608
24,0.706772938531608
25,0.706772938531608
26,0.706772938531608
27,0.706772938531608
28,0.706772938531608
29,0.706772938531608
30,0.706772938531608
31,0.706772938531608
32,0.706772938531608
33,0.706772938531608
34,0.706772938531608
35,0.706772938531608
36,0.706772938531608
37,0.706772938531608
38,0.706772938531608
39,0.706772938531608
40,0.706772938531608
41,0.706772938531608
42,0.706772938531608
43,0.706772938531608
44,0.706772938531608
45,0.706772938531608
46,0.706772938531608
47,0.706772938531608
48,0.706772938531608
49,0.706772938531608
50,0.706772938531608
51,0.706772938531608
52,0.706772938531608
53,0.706772938531608
54,0.706772938531608
55,0.706772938531608
56,0.706772938531608
57,0.706772938531608
58,0.706772938531608
59,0.706772938531608
60,0.706772938531608
61,0.706772938531608
62,0.706772938531608
63,0.706772938531608
64,0.706772938531608
65,0.706772938531608
66,0.706772938531608
67,0.706772938531608
68,0.706772938531608
69,0.706772938531608
70,0.706772938531608
71,0.706772938531608
72,0.706772938531608
73,0.706772938531608
74,0.706772938531608
75,0.706772938531608
76,0.706772938531608
77,0.706772938531608
78,0.706772938531608
79,0.706772938531608
80,0.706772938531608
81,0.706772938531608
82,0.706772938531608
83,0.706772938531608
84,0.706772938531608
85,0.706772938531608
86,0.706772938531608
87,0.706772938531608
88,0.706772938531608
89,0.706772938531608
90,0.706772938531608
91,0.706772938531608
92,0.706772938531608
93,0.706772938531608
94,0.706772938531608
95,0.706772938531608
96,0.706772938531608
97,0.706772938531608
98,0.706772938531608
99,0.706772938531608
100,0.706772938531608
