node_id,community_id
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,10
16,15
17,16
18,17
19,1
20,10
21,18
22,19
23,20
24,21
25,22
26,5
27,23
28,24
29,18
30,25
31,21
32,5
33,26
34,18
35,27
36,28
37,29
38,30
39,5
40,31
41,32
42,33
43,34
44,1
45,21
46,11
47,35
48,1
49,36
50,37
51,1
52,38
53,39
54,40
55,41
56,42
57,11
58,43
59,1
60,44
61,45
62,35
63,46
64,10
65,47
66,45
67,16
68,5
69,21
70,5
71,48
72,49
73,50
74,51
75,52
76,5
77,53
78,10
79,21
80,54
81,55
82,56
83,11
84,57
85,58
86,59
87,11
88,60
89,21
90,61
91,62
92,63
93,64
94,35
95,65
96,11
97,35
98,11
99,1
100,66
101,67
102,35
103,10
104,21
105,68
106,69
107,70
108,71
109,72
110,73
111,74
112,75
113,16
114,11
115,76
116,1
117,35
118,77
119,10
120,1
121,78
122,79
123,80
124,16
125,81
126,16
127,18
128,82
129,83
130,84
131,85
132,86
133,87
134,11
135,5
136,1
137,10
138,88
139,89
140,10
141,11
142,90
143,91
144,5
145,21
146,16
147,92
148,93
149,45
150,11
151,21
152,94
153,1
154,95
155,96
156,97
157,16
158,98
159,18
160,16
161,5
162,99
163,100
164,101
165,102
166,1
167,103
168,104
169,10
170,105
171,1
172,106
173,21
174,107
175,11
176,108
177,16
178,45
179,109
180,21
181,16
182,110
183,111
184,112
185,1
186,1
187,113
188,114
189,115
190,116
191,117
192,35
193,118
194,10
195,16
196,119
197,16
198,120
199,121
200,11
201,122
202,123
203,124
204,125
205,126
206,45
207,11
208,11
209,127
210,128
211,16
212,129
213,1
214,35
215,130
216,1
217,1
218,131
219,132
220,133
221,21
222,134
223,10
224,16
225,1
226,135
227,21
228,136
229,137
230,10
231,138
232,139
233,140
234,141
235,142
236,1
237,1
238,143
239,144
240,35
241,1
242,145
243,146
244,147
245,1
246,35
247,21
248,148
249,149
250,150
