iter_num,NMI
1,0.786731858466653
2,0.815704421741105
3,0.817495845994063
4,0.842498197523941
5,0.842498197523941
6,0.861031168124381
7,0.861031168124381
8,0.870021214633614
9,0.870021214633614
10,0.874986525279897
11,0.880225262189009
12,0.880225262189009
13,0.884467761167702
14,0.884467761167702
15,0.884467761167702
16,0.886412310929466
17,0.886412310929466
18,0.886412310929466
19,0.886412310929466
20,0.886871979480029
21,0.887112404454083
22,0.887112404454083
23,0.887112404454083
24,0.887112404454083
25,0.887112404454083
26,0.887594224389633
27,0.887594224389633
28,0.887594224389633
29,0.889904192263884
30,0.889904192263884
31,0.890605087462643
32,0.890605087462643
33,0.891087456928262
34,0.891087456928262
35,0.891087456928262
36,0.891087456928262
37,0.891087456928262
38,0.891087456928262
39,0.891087456928262
40,0.891087456928262
41,0.891087456928262
42,0.891087456928262
43,0.891087456928262
44,0.891087456928262
45,0.891087456928262
46,0.891087456928262
47,0.891087456928262
48,0.891087456928262
49,0.891087456928262
50,0.891087456928262
51,0.891087456928262
52,0.891087456928262
53,0.891087456928262
54,0.891087456928262
55,0.891087456928262
56,0.891087456928262
57,0.891087456928262
58,0.891087456928262
59,0.891087456928262
60,0.891087456928262
61,0.891087456928262
62,0.891087456928262
63,0.891087456928262
64,0.891087456928262
65,0.891087456928262
66,0.891087456928262
67,0.891087456928262
68,0.891087456928262
69,0.891087456928262
70,0.891087456928262
71,0.891087456928262
72,0.891087456928262
73,0.891087456928262
74,0.891087456928262
75,0.891087456928262
76,0.891087456928262
77,0.891087456928262
78,0.891087456928262
79,0.891087456928262
80,0.891087456928262
81,0.891087456928262
82,0.891087456928262
83,0.891087456928262
84,0.891087456928262
85,0.891087456928262
86,0.891087456928262
87,0.891087456928262
88,0.891087456928262
89,0.891087456928262
90,0.891087456928262
91,0.891087456928262
92,0.891087456928262
93,0.891087456928262
94,0.891087456928262
95,0.891087456928262
96,0.891087456928262
97,0.891087456928262
98,0.891087456928262
99,0.891087456928262
100,0.891087456928262
