node_id,community_id
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,2
10,9
11,10
12,11
13,12
14,13
15,14
16,15
17,16
18,17
19,18
20,19
21,20
22,21
23,22
24,23
25,23
26,24
27,25
28,26
29,27
30,28
31,29
32,30
33,23
34,31
35,32
36,33
37,34
38,35
39,36
40,37
41,17
42,38
43,17
44,39
45,40
46,41
47,42
48,43
49,44
50,45
51,46
52,47
53,48
54,49
55,50
56,51
57,52
58,53
59,50
60,54
61,23
62,55
63,56
64,57
65,58
66,59
67,60
68,61
69,2
70,62
71,63
72,64
73,65
74,66
75,67
76,68
77,69
78,57
79,70
80,71
81,72
82,73
83,74
84,75
85,76
86,77
87,78
88,79
89,80
90,81
91,82
92,83
93,84
94,85
95,23
96,71
97,86
98,57
99,50
100,87
101,23
102,88
103,89
104,90
105,37
106,91
107,50
108,92
109,17
110,57
111,93
112,94
113,95
114,96
115,97
116,98
117,99
118,100
119,101
120,102
121,103
122,2
123,104
124,57
125,105
126,23
127,106
128,17
129,107
130,71
131,108
132,109
133,110
134,111
135,76
136,76
137,112
138,113
139,114
140,76
141,115
142,23
143,116
144,2
145,117
146,118
147,119
148,120
149,121
150,122
151,123
152,124
153,125
154,89
155,126
156,127
157,128
158,129
159,89
160,76
161,76
162,130
163,71
164,131
165,132
166,23
167,17
168,133
169,134
170,23
171,50
172,135
173,136
174,137
175,138
176,139
177,140
178,76
179,141
180,142
181,143
182,37
183,144
184,145
185,37
186,146
187,71
188,2
189,147
190,148
191,76
192,149
193,150
194,151
195,89
196,152
197,153
198,17
199,154
200,89
201,155
202,156
203,157
204,158
205,17
206,23
207,23
208,159
209,160
210,50
211,161
212,162
213,163
214,37
215,71
216,57
217,164
218,165
219,17
220,57
221,23
222,17
223,166
224,89
225,23
226,17
227,17
228,167
229,168
230,169
231,170
232,171
233,89
234,172
235,173
236,17
237,174
238,175
239,37
240,176
241,177
242,178
243,179
244,23
245,180
246,181
247,182
248,183
249,17
250,57
