node_id,community_id
1,1
2,2
3,3
4,4
5,1
6,5
7,3
8,6
9,2
10,7
11,6
12,1
13,8
14,9
15,10
16,8
17,5
18,3
19,11
20,1
21,5
22,12
23,13
24,14
25,14
26,15
27,7
28,16
29,3
30,17
31,3
32,1
33,14
34,14
35,6
36,7
37,18
38,14
39,3
40,6
41,3
42,1
43,3
44,3
45,1
46,3
47,14
48,3
49,3
50,18
51,15
52,3
53,19
54,4
55,11
56,15
57,20
58,21
59,11
60,2
61,14
62,22
63,13
64,12
65,13
66,1
67,3
68,9
69,11
70,3
71,14
72,15
73,8
74,6
75,21
76,7
77,1
78,12
79,8
80,23
81,13
82,1
83,24
84,14
85,5
86,1
87,9
88,10
89,5
90,8
91,5
92,16
93,5
94,23
95,14
96,23
97,22
98,2
99,11
100,4
101,14
102,3
103,10
104,4
105,6
106,6
107,11
108,21
109,24
110,22
111,22
112,14
113,6
114,7
115,9
116,14
117,3
118,3
119,3
120,21
121,19
122,22
123,22
124,17
125,14
126,14
127,14
128,3
129,21
130,23
131,5
132,16
133,1
134,18
135,5
136,1
137,1
138,6
139,4
140,5
141,1
142,14
143,17
144,22
145,6
146,16
147,21
148,15
149,1
150,15
151,5
152,4
153,6
154,10
155,19
156,4
157,14
158,14
159,10
160,7
161,5
162,3
163,23
164,22
165,19
166,14
167,3
168,1
169,15
170,14
171,11
172,4
173,18
174,14
175,20
176,19
177,9
178,5
179,21
180,16
181,18
182,6
183,20
184,15
185,6
186,21
187,15
188,2
189,14
190,20
191,5
192,21
193,22
194,21
195,10
196,14
197,14
198,10
199,4
200,14
201,4
202,18
203,14
204,21
205,3
206,14
207,14
208,6
209,8
210,11
211,7
212,6
213,3
214,6
215,23
216,12
217,3
218,4
219,3
220,17
221,14
222,3
223,3
224,20
225,14
226,3
227,3
228,21
229,14
230,15
231,8
232,3
233,10
234,4
235,8
236,3
237,3
238,22
239,6
240,4
241,19
242,21
243,4
244,14
245,8
246,8
247,1
248,8
249,3
250,15
