node_id,community_id
1,1
2,2
3,3
4,3
5,4
6,5
7,3
8,6
9,2
10,4
11,6
12,1
13,7
14,8
15,9
16,7
17,5
18,6
19,10
20,4
21,1
22,4
23,4
24,6
25,6
26,10
27,4
28,11
29,3
30,12
31,13
32,4
33,14
34,6
35,6
36,4
37,15
38,6
39,3
40,6
41,3
42,16
43,3
44,3
45,7
46,4
47,6
48,3
49,17
50,6
51,10
52,13
53,17
54,13
55,18
56,10
57,13
58,19
59,18
60,2
61,6
62,10
63,3
64,10
65,3
66,4
67,3
68,8
69,18
70,3
71,6
72,10
73,7
74,6
75,19
76,4
77,4
78,10
79,7
80,20
81,3
82,4
83,12
84,6
85,1
86,3
87,6
88,9
89,5
90,7
91,1
92,11
93,1
94,20
95,6
96,20
97,21
98,2
99,18
100,3
101,6
102,13
103,9
104,3
105,6
106,6
107,18
108,19
109,12
110,10
111,10
112,14
113,6
114,4
115,8
116,6
117,3
118,3
119,3
120,19
121,17
122,21
123,10
124,12
125,6
126,6
127,6
128,13
129,19
130,20
131,1
132,11
133,16
134,6
135,5
136,1
137,4
138,6
139,3
140,1
141,13
142,6
143,6
144,10
145,6
146,11
147,19
148,10
149,4
150,10
151,1
152,3
153,6
154,9
155,17
156,3
157,6
158,6
159,9
160,4
161,1
162,3
163,20
164,10
165,17
166,6
167,3
168,4
169,10
170,6
171,6
172,3
173,15
174,6
175,13
176,17
177,8
178,5
179,19
180,11
181,15
182,6
183,13
184,10
185,6
186,19
187,10
188,2
189,6
190,13
191,1
192,19
193,10
194,19
195,9
196,10
197,6
198,9
199,3
200,6
201,3
202,15
203,6
204,19
205,3
206,6
207,6
208,6
209,7
210,18
211,10
212,12
213,3
214,6
215,20
216,10
217,3
218,3
219,3
220,12
221,6
222,3
223,3
224,13
225,6
226,3
227,13
228,19
229,6
230,10
231,7
232,3
233,9
234,3
235,7
236,3
237,3
238,10
239,6
240,3
241,6
242,19
243,3
244,6
245,7
246,7
247,4
248,7
249,3
250,10
