node_id,community_id
1,1
2,2
3,3
4,4
5,5
6,1
7,3
8,1
9,2
10,6
11,7
12,1
13,8
14,9
15,10
16,8
17,1
18,3
19,11
20,5
21,1
22,12
23,5
24,13
25,13
26,11
27,14
28,14
29,4
30,13
31,3
32,5
33,13
34,13
35,7
36,6
37,15
38,13
39,3
40,7
41,3
42,16
43,3
44,3
45,5
46,5
47,13
48,3
49,17
50,15
51,11
52,3
53,17
54,4
55,17
56,11
57,18
58,16
59,1
60,2
61,13
62,19
63,3
64,12
65,8
66,5
67,3
68,9
69,17
70,3
71,13
72,11
73,8
74,7
75,16
76,6
77,5
78,12
79,8
80,20
81,3
82,5
83,13
84,13
85,1
86,5
87,9
88,10
89,1
90,8
91,1
92,14
93,1
94,21
95,13
96,21
97,19
98,17
99,17
100,4
101,13
102,3
103,10
104,4
105,7
106,7
107,17
108,16
109,13
110,19
111,19
112,13
113,7
114,5
115,9
116,13
117,3
118,3
119,3
120,16
121,17
122,19
123,19
124,13
125,13
126,13
127,13
128,3
129,16
130,21
131,1
132,14
133,5
134,15
135,1
136,1
137,5
138,7
139,4
140,1
141,5
142,13
143,13
144,19
145,7
146,14
147,16
148,11
149,5
150,11
151,1
152,4
153,7
154,10
155,17
156,4
157,13
158,13
159,10
160,5
161,1
162,3
163,21
164,19
165,17
166,13
167,3
168,5
169,11
170,13
171,17
172,4
173,15
174,13
175,18
176,3
177,9
178,1
179,16
180,14
181,15
182,7
183,8
184,11
185,7
186,16
187,11
188,2
189,13
190,18
191,1
192,16
193,19
194,16
195,10
196,13
197,13
198,10
199,4
200,13
201,4
202,15
203,13
204,16
205,3
206,13
207,13
208,7
209,8
210,17
211,5
212,7
213,3
214,7
215,20
216,12
217,3
218,4
219,3
220,13
221,13
222,3
223,3
224,18
225,13
226,3
227,3
228,16
229,13
230,11
231,8
232,3
233,10
234,4
235,8
236,3
237,3
238,19
239,7
240,4
241,17
242,16
243,4
244,13
245,8
246,8
247,5
248,8
249,3
250,11
