node_id,community_id
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,15
16,16
17,17
18,18
19,19
20,16
21,20
22,21
23,7
24,22
25,7
26,23
27,24
28,25
29,26
30,27
31,28
32,29
33,30
34,31
35,32
36,7
37,33
38,34
39,35
40,36
41,37
42,28
43,38
44,39
45,40
46,22
47,41
48,42
49,43
50,44
51,45
52,46
53,47
54,16
55,48
56,49
57,50
58,28
59,51
60,7
61,52
62,53
63,28
64,54
65,55
66,56
67,57
68,58
69,22
70,59
71,60
72,13
73,61
74,62
75,63
76,64
77,59
78,65
79,66
80,7
81,67
82,13
83,9
84,7
85,68
86,2
87,69
88,70
89,22
90,13
91,71
92,59
93,72
94,73
95,74
96,75
97,76
98,77
99,9
100,78
101,79
102,80
103,15
104,22
105,81
106,82
107,16
108,83
109,84
110,85
111,59
112,86
113,87
114,88
115,89
116,90
117,91
118,28
119,92
120,93
121,94
122,95
123,96
124,97
125,98
126,2
127,99
128,100
129,101
130,102
131,2
132,103
133,104
134,105
135,106
136,107
137,15
138,28
139,108
140,15
141,109
142,16
143,110
144,111
145,22
146,112
147,113
148,114
149,115
150,116
151,22
152,7
153,117
154,118
155,119
156,120
157,121
158,59
159,122
160,2
161,123
162,124
163,125
164,59
165,59
166,126
167,127
168,13
169,15
170,128
171,9
172,16
173,22
174,129
175,130
176,131
177,2
178,7
179,132
180,22
181,2
182,28
183,133
184,44
185,134
186,135
187,136
188,44
189,137
190,44
191,44
192,138
193,16
194,15
195,139
196,140
197,141
198,142
199,143
200,144
201,145
202,28
203,146
204,7
205,59
206,147
207,148
208,149
209,150
210,9
211,151
212,152
213,153
214,28
215,154
216,1
217,1
218,155
219,156
220,28
221,157
222,158
223,15
224,2
225,1
226,159
227,22
228,160
229,161
230,15
231,59
232,44
233,162
234,28
235,13
236,1
237,1
238,163
239,164
240,165
241,9
242,166
243,167
244,168
245,9
246,169
247,22
248,170
249,171
250,172
