node_id,community_id
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,7
12,11
13,12
14,13
15,14
16,15
17,16
18,17
19,18
20,19
21,20
22,21
23,22
24,23
25,24
26,25
27,26
28,27
29,28
30,29
31,30
32,31
33,32
34,33
35,34
36,35
37,36
38,37
39,38
40,39
41,40
42,41
43,42
44,43
45,44
46,45
47,46
48,47
49,48
50,49
51,50
52,51
53,7
54,52
55,53
56,54
57,55
58,17
59,10
60,7
61,56
62,57
63,58
64,7
65,59
66,50
67,60
68,51
69,6
70,51
71,59
72,61
73,62
74,63
75,64
76,65
77,59
78,66
79,67
80,68
81,69
82,70
83,71
84,7
85,72
86,73
87,74
88,75
89,50
90,76
91,77
92,51
93,78
94,79
95,17
96,80
97,81
98,74
99,82
100,68
101,83
102,84
103,85
104,6
105,86
106,17
107,87
108,88
109,89
110,68
111,51
112,68
113,90
114,74
115,51
116,10
117,91
118,92
119,93
120,94
121,68
122,95
123,17
124,96
125,59
126,97
127,98
128,17
129,99
130,100
131,101
132,59
133,102
134,74
135,103
136,50
137,104
138,105
139,106
140,107
141,74
142,108
143,51
144,109
145,6
146,110
147,111
148,112
149,50
150,113
151,6
152,7
153,114
154,115
155,116
156,117
157,118
158,50
159,119
160,120
161,50
162,17
163,74
164,51
165,51
166,121
167,59
168,122
169,123
170,17
171,124
172,74
173,6
174,125
175,74
176,126
177,127
178,128
179,129
180,6
181,130
182,39
183,131
184,68
185,132
186,133
187,134
188,6
189,135
190,136
191,68
192,137
193,51
194,138
195,59
196,51
197,139
198,140
199,141
200,59
201,142
202,39
203,17
204,59
205,51
206,143
207,59
208,144
209,145
210,10
211,146
212,39
213,147
214,39
215,148
216,149
217,150
218,151
219,152
220,39
221,153
222,50
223,154
224,155
225,156
226,157
227,6
228,158
229,159
230,160
231,51
232,68
233,59
234,161
235,162
236,163
237,164
238,165
239,166
240,167
241,10
242,168
243,169
244,170
245,10
246,171
247,172
248,173
249,174
250,175
