iter_num,Modularity
1,0.580922241663087
2,0.63842560698257
3,0.65504574528495
4,0.658445294461852
5,0.665794590122823
6,0.675103986210117
7,0.681989559582729
8,0.700934794953318
9,0.710703229265452
10,0.710703229265452
11,0.718901781673637
12,0.725696556276501
13,0.726217568264821
14,0.726217568264821
15,0.726217568264821
16,0.726217568264821
17,0.726217568264821
18,0.726217568264821
19,0.726217568264821
20,0.726217568264821
21,0.726217568264821
22,0.726217568264821
23,0.726217568264821
24,0.726217568264821
25,0.726217568264821
26,0.726217568264821
27,0.726217568264821
28,0.726217568264821
29,0.726217568264821
30,0.726217568264821
31,0.726217568264821
32,0.726217568264821
33,0.726217568264821
34,0.726217568264821
35,0.726217568264821
36,0.726217568264821
37,0.726217568264821
38,0.726217568264821
39,0.726217568264821
40,0.726217568264821
41,0.726217568264821
42,0.726217568264821
43,0.726217568264821
44,0.726217568264821
45,0.726217568264821
46,0.726217568264821
47,0.726217568264821
48,0.726217568264821
49,0.726217568264821
50,0.726217568264821
51,0.726217568264821
52,0.726217568264821
53,0.726217568264821
54,0.726217568264821
55,0.726217568264821
56,0.726217568264821
57,0.726217568264821
58,0.726217568264821
59,0.726217568264821
60,0.726217568264821
61,0.726217568264821
62,0.726217568264821
63,0.726217568264821
64,0.726217568264821
65,0.726217568264821
66,0.726217568264821
67,0.726217568264821
68,0.726217568264821
69,0.726217568264821
70,0.726217568264821
71,0.726217568264821
72,0.726217568264821
73,0.726217568264821
74,0.726217568264821
75,0.726217568264821
76,0.726217568264821
77,0.726217568264821
78,0.726217568264821
79,0.726217568264821
80,0.726217568264821
81,0.726217568264821
82,0.726217568264821
83,0.726217568264821
84,0.726217568264821
85,0.726217568264821
86,0.726217568264821
87,0.726217568264821
88,0.726217568264821
89,0.726217568264821
90,0.726217568264821
91,0.726217568264821
92,0.726217568264821
93,0.726217568264821
94,0.726217568264821
95,0.726217568264821
96,0.726217568264821
97,0.726217568264821
98,0.726217568264821
99,0.726217568264821
100,0.726217568264821
