node_id,community_id
1,1
2,2
3,3
4,4
5,5
6,6
7,6
8,7
9,8
10,8
11,9
12,8
13,10
14,6
15,1
16,3
17,4
18,7
19,9
20,5
21,6
22,5
23,5
24,9
25,6
26,9
27,8
28,2
29,4
30,11
31,12
32,9
33,4
34,2
35,5
36,5
37,13
38,2
39,9
40,7
41,6
42,3
43,9
44,12
45,5
46,5
47,14
48,12
49,6
50,6
51,6
52,11
53,3
54,3
55,6
56,9
57,8
58,1
59,8
60,6
61,9
62,6
63,5
64,3
65,3
66,5
67,2
68,6
69,3
70,3
71,15
72,5
73,16
74,7
75,5
76,3
77,3
78,1
79,3
80,7
81,5
82,16
83,14
84,15
85,6
86,2
87,13
88,5
89,6
90,16
91,1
92,2
93,1
94,17
95,4
96,17
97,14
98,9
99,8
100,4
101,5
102,6
103,1
104,18
105,3
106,11
107,3
108,6
109,12
110,14
111,6
112,2
113,7
114,18
115,6
116,2
117,6
118,11
119,6
120,18
121,3
122,3
123,9
124,5
125,9
126,14
127,5
128,9
129,8
130,18
131,6
132,3
133,5
134,13
135,6
136,6
137,1
138,7
139,3
140,1
141,3
142,15
143,13
144,9
145,5
146,13
147,11
148,11
149,6
150,11
151,6
152,6
153,7
154,11
155,10
156,8
157,2
158,9
159,1
160,6
161,6
162,6
163,17
164,6
165,19
166,15
167,18
168,5
169,9
170,9
171,8
172,17
173,5
174,15
175,13
176,10
177,16
178,3
179,3
180,5
181,2
182,7
183,6
184,18
185,7
186,11
187,1
188,7
189,2
190,14
191,19
192,11
193,6
194,11
195,1
196,19
197,2
198,10
199,4
200,14
201,4
202,17
203,9
204,11
205,4
206,9
207,11
208,7
209,3
210,8
211,3
212,7
213,12
214,7
215,3
216,12
217,4
218,4
219,4
220,11
221,15
222,12
223,4
224,3
225,12
226,12
227,12
228,2
229,2
230,3
231,3
232,12
233,19
234,4
235,3
236,12
237,12
238,3
239,4
240,4
241,4
242,11
243,4
244,9
245,3
246,3
247,3
248,3
249,4
250,3
