node_id,community_id
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,1
9,2
10,8
11,1
12,9
13,10
14,11
15,12
16,13
17,14
18,15
19,16
20,5
21,1
22,17
23,18
24,19
25,20
26,21
27,22
28,23
29,24
30,25
31,26
32,27
33,28
34,29
35,30
36,31
37,32
38,33
39,34
40,1
41,35
42,5
43,7
44,36
45,5
46,5
47,37
48,38
49,39
50,40
51,41
52,42
53,43
54,4
55,44
56,45
57,46
58,47
59,48
60,2
61,49
62,50
63,5
64,51
65,5
66,52
67,7
68,53
69,54
70,55
71,28
72,56
73,57
74,58
75,59
76,60
77,61
78,62
79,63
80,64
81,5
82,65
83,66
84,67
85,1
86,5
87,68
88,69
89,70
90,71
91,1
92,72
93,1
94,73
95,74
96,75
97,76
98,2
99,77
100,4
101,78
102,7
103,79
104,4
105,80
106,81
107,82
108,83
109,84
110,85
111,86
112,28
113,87
114,88
115,89
116,90
117,91
118,92
119,93
120,94
121,95
122,96
123,97
124,98
125,28
126,99
127,28
128,100
129,101
130,102
131,1
132,103
133,5
134,104
135,1
136,1
137,5
138,1
139,4
140,105
141,106
142,107
143,108
144,109
145,1
146,110
147,111
148,112
149,5
150,113
151,114
152,4
153,115
154,116
155,117
156,4
157,28
158,118
159,119
160,120
161,1
162,121
163,122
164,123
165,124
166,125
167,7
168,5
169,126
170,127
171,128
172,4
173,129
174,130
175,46
176,131
177,132
178,1
179,133
180,134
181,135
182,1
183,46
184,136
185,137
186,138
187,139
188,2
189,140
190,46
191,1
192,141
193,142
194,143
195,144
196,145
197,146
198,147
199,4
200,148
201,4
202,149
203,150
204,151
205,152
206,28
207,28
208,1
209,153
210,154
211,155
212,1
213,7
214,1
215,156
216,157
217,7
218,4
219,158
220,159
221,160
222,161
223,162
224,46
225,163
226,7
227,164
228,165
229,166
230,167
231,57
232,168
233,169
234,4
235,57
236,7
237,170
238,171
239,1
240,4
241,172
242,173
243,4
244,174
245,57
246,57
247,5
248,57
249,7
250,175
