node_id,community_id
1,1
2,2
3,3
4,3
5,4
6,1
7,3
8,5
9,2
10,6
11,5
12,1
13,7
14,8
15,9
16,7
17,1
18,3
19,10
20,4
21,1
22,4
23,4
24,11
25,11
26,10
27,6
28,12
29,3
30,13
31,3
32,4
33,11
34,11
35,5
36,6
37,14
38,11
39,3
40,5
41,3
42,4
43,3
44,3
45,4
46,4
47,11
48,3
49,15
50,14
51,10
52,3
53,15
54,3
55,16
56,10
57,17
58,18
59,16
60,2
61,11
62,19
63,4
64,20
65,4
66,4
67,3
68,8
69,16
70,3
71,11
72,10
73,7
74,5
75,18
76,6
77,4
78,20
79,7
80,21
81,4
82,4
83,13
84,11
85,1
86,4
87,8
88,9
89,1
90,7
91,1
92,12
93,1
94,21
95,11
96,21
97,19
98,2
99,16
100,3
101,11
102,3
103,9
104,3
105,5
106,5
107,16
108,18
109,13
110,19
111,19
112,11
113,5
114,6
115,8
116,11
117,3
118,3
119,3
120,18
121,15
122,19
123,19
124,13
125,11
126,11
127,11
128,3
129,18
130,21
131,1
132,12
133,4
134,14
135,1
136,1
137,4
138,5
139,3
140,1
141,4
142,11
143,13
144,19
145,5
146,12
147,18
148,10
149,4
150,10
151,1
152,3
153,5
154,9
155,15
156,3
157,11
158,11
159,9
160,6
161,1
162,3
163,21
164,19
165,15
166,11
167,3
168,4
169,10
170,11
171,16
172,3
173,14
174,11
175,17
176,15
177,8
178,1
179,18
180,12
181,14
182,5
183,17
184,10
185,5
186,18
187,20
188,2
189,11
190,17
191,1
192,18
193,19
194,18
195,9
196,11
197,11
198,9
199,3
200,11
201,3
202,14
203,11
204,18
205,3
206,11
207,11
208,5
209,7
210,16
211,6
212,5
213,3
214,5
215,21
216,20
217,3
218,3
219,3
220,13
221,11
222,3
223,3
224,17
225,11
226,3
227,3
228,18
229,11
230,10
231,7
232,3
233,9
234,3
235,7
236,3
237,3
238,19
239,5
240,3
241,15
242,18
243,3
244,11
245,7
246,7
247,4
248,7
249,3
250,20
