individual_id,NMI
1,0.858971500281973
2,0.858971500281973
3,0.858971500281973
4,0.858971500281973
5,0.858971500281973
6,0.858971500281973
7,0.81479052981349
8,0.81479052981349
9,0.854665959950859
10,0.854665959950859
11,0.860424594010693
12,0.860424594010693
13,0.860424594010693
14,0.860424594010693
15,0.860424594010693
16,0.844881001594171
17,0.886090064579527
18,0.886090064579527
19,0.886090064579527
20,0.886090064579527
21,0.886090064579527
22,0.871919286748763
23,0.871919286748763
24,0.871919286748763
25,0.891457784806568
26,0.859487849655686
27,0.859487849655686
28,0.859487849655686
29,0.848986356428262
30,0.848986356428262
31,0.888718003380155
32,0.888718003380155
33,0.888718003380155
34,0.888718003380155
35,0.888718003380155
36,0.861552992911335
37,0.861552992911335
38,0.870716000254637
39,0.870716000254637
40,0.870716000254637
41,0.870716000254637
42,0.870716000254637
43,0.842997821761553
44,0.842997821761553
45,0.789030315643611
46,0.755044428145043
47,0.889956172168822
48,0.889956172168822
49,0.874091290891379
50,0.874091290891379
51,0.874091290891379
52,0.874091290891379
53,0.874091290891379
54,0.860078714540519
55,0.871074853749742
56,0.877810684943558
57,0.877810684943558
58,0.877810684943558
59,0.877810684943558
60,0.877810684943558
61,0.877810684943558
62,0.815657784735106
63,0.799303579051051
64,0.799303579051051
65,0.799303579051051
66,0.799303579051051
67,0.824248176500412
68,0.824248176500412
69,0.868666929512128
70,0.868666929512128
71,0.868666929512128
72,0.868666929512128
73,0.868666929512128
74,0.872633942346057
75,0.872633942346057
76,0.887882651641595
77,0.887882651641595
78,0.891457784806568
79,0.891457784806568
80,0.891457784806568
81,0.891457784806568
82,0.891457784806568
83,0.891457784806568
84,0.877337445828297
85,0.877337445828297
86,0.874078223752165
87,0.861273688218868
88,0.861273688218868
89,0.861273688218868
90,0.861273688218868
91,0.872226662848259
92,0.872226662848259
93,0.872226662848259
94,0.875192461475732
95,0.875192461475732
96,0.877337445828297
97,0.877337445828297
98,0.877337445828297
99,0.877337445828297
100,0.877337445828297
