individual_id,Modularity
1,0.393930392823467
2,0.393930392823467
3,0.396568915250907
4,0.396568915250907
5,0.396568915250907
6,0.396568915250907
7,0.396568915250907
8,0.396568915250907
9,0.396568915250907
10,0.396568915250907
11,0.396568915250907
12,0.396568915250907
13,0.398327930202534
14,0.399207437678348
15,0.399207437678348
16,0.401845960105788
17,0.402725467581602
18,0.402725467581602
19,0.402725467581602
20,0.402725467581602
21,0.402725467581602
22,0.404484482533229
23,0.404484482533229
24,0.404484482533229
25,0.404484482533229
26,0.404484482533229
27,0.404484482533229
28,0.404484482533229
29,0.405363990009043
30,0.40976152738811
31,0.40976152738811
32,0.414159064767178
33,0.415038572242992
34,0.417677094670432
35,0.417677094670432
36,0.417677094670432
37,0.417677094670432
38,0.417677094670432
39,0.417677094670432
40,0.419436109622059
41,0.419436109622059
42,0.424713154476941
43,0.424713154476941
44,0.424713154476941
45,0.424713154476941
46,0.424713154476941
47,0.422954139525313
48,0.422954139525313
49,0.420315617097873
50,0.420315617097873
51,0.4220746320495
52,0.4220746320495
53,0.4220746320495
54,0.4220746320495
55,0.4220746320495
56,0.418556602146246
57,0.418556602146246
58,0.419436109622059
59,0.4220746320495
60,0.4220746320495
61,0.4220746320495
62,0.4220746320495
63,0.4220746320495
64,0.423833647001127
65,0.423833647001127
66,0.423833647001127
67,0.423833647001127
68,0.423833647001127
69,0.423833647001127
70,0.423833647001127
71,0.423833647001127
72,0.423833647001127
73,0.423833647001127
74,0.423833647001127
75,0.423833647001127
76,0.423833647001127
77,0.423833647001127
78,0.423833647001127
79,0.423833647001127
80,0.423833647001127
81,0.423833647001127
82,0.423833647001127
83,0.42471315447694
84,0.42471315447694
85,0.42471315447694
86,0.42471315447694
87,0.42471315447694
88,0.424713154476941
89,0.424713154476941
90,0.424713154476941
91,0.424713154476941
92,0.424713154476941
93,0.424713154476941
94,0.423833647001127
95,0.423833647001127
96,0.423833647001127
97,0.423833647001127
98,0.423833647001127
99,0.423833647001127
100,0.423833647001127
