node_id,community_id
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,1
16,15
17,16
18,17
19,18
20,19
21,20
22,21
23,22
24,23
25,24
26,25
27,26
28,27
29,16
30,28
31,29
32,30
33,31
34,2
35,32
36,2
37,33
38,2
39,34
40,35
41,36
42,37
43,38
44,39
45,40
46,40
47,41
48,42
49,43
50,44
51,45
52,46
53,47
54,48
55,20
56,49
57,50
58,28
59,51
60,52
61,53
62,54
63,40
64,55
65,40
66,40
67,2
68,56
69,57
70,58
71,59
72,40
73,60
74,61
75,62
76,58
77,63
78,64
79,65
80,66
81,40
82,67
83,68
84,69
85,70
86,2
87,33
88,71
89,20
90,72
91,73
92,2
93,74
94,75
95,76
96,77
97,78
98,79
99,80
100,16
101,81
102,82
103,1
104,16
105,83
106,28
107,58
108,84
109,85
110,86
111,87
112,2
113,88
114,89
115,90
116,2
117,91
118,92
119,93
120,94
121,95
122,58
123,96
124,40
125,97
126,98
127,40
128,99
129,100
130,101
131,102
132,103
133,40
134,33
135,20
136,104
137,105
138,106
139,58
140,107
141,108
142,109
143,79
144,110
145,111
146,79
147,112
148,28
149,113
150,114
151,115
152,16
153,116
154,28
155,117
156,16
157,2
158,118
159,1
160,119
161,20
162,120
163,121
164,122
165,123
166,124
167,125
168,40
169,126
170,127
171,128
172,129
173,40
174,130
175,33
176,131
177,132
178,58
179,133
180,134
181,2
182,135
183,136
184,137
185,138
186,28
187,1
188,139
189,2
190,140
191,28
192,141
193,142
194,28
195,1
196,143
197,2
198,144
199,16
200,145
201,16
202,146
203,147
204,28
205,148
206,149
207,28
208,150
209,151
210,152
211,153
212,154
213,155
214,156
215,157
216,158
217,159
218,16
219,16
220,28
221,160
222,161
223,162
224,163
225,164
226,165
227,166
228,2
229,2
230,167
231,65
232,168
233,169
234,16
235,170
236,171
237,172
238,173
239,16
240,16
241,16
242,28
243,16
244,174
245,65
246,65
247,65
248,65
249,16
250,65
