node_id,community_id
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,9
11,10
12,9
13,11
14,12
15,1
16,13
17,4
18,14
19,5
20,15
21,6
22,6
23,6
24,10
25,7
26,5
27,9
28,2
29,4
30,16
31,17
32,5
33,4
34,2
35,15
36,15
37,2
38,2
39,5
40,17
41,7
42,18
43,5
44,8
45,15
46,6
47,18
48,8
49,18
50,7
51,6
52,19
53,20
54,3
55,6
56,5
57,9
58,18
59,9
60,7
61,5
62,21
63,15
64,7
65,14
66,15
67,19
68,12
69,20
70,20
71,18
72,15
73,11
74,17
75,15
76,3
77,3
78,1
79,3
80,14
81,15
82,6
83,14
84,21
85,6
86,13
87,2
88,15
89,6
90,11
91,14
92,12
93,1
94,19
95,10
96,8
97,18
98,2
99,9
100,14
101,15
102,6
103,1
104,19
105,3
106,10
107,3
108,7
109,8
110,14
111,12
112,14
113,17
114,4
115,12
116,9
117,7
118,16
119,7
120,11
121,20
122,3
123,10
124,15
125,21
126,14
127,15
128,10
129,9
130,17
131,2
132,3
133,15
134,2
135,5
136,6
137,1
138,17
139,3
140,1
141,20
142,18
143,12
144,5
145,19
146,10
147,18
148,20
149,6
150,18
151,19
152,7
153,17
154,18
155,11
156,9
157,2
158,10
159,1
160,6
161,6
162,7
163,4
164,12
165,12
166,21
167,21
168,15
169,19
170,10
171,9
172,8
173,20
174,5
175,2
176,11
177,11
178,20
179,18
180,19
181,2
182,17
183,20
184,19
185,17
186,21
187,1
188,19
189,1
190,11
191,12
192,18
193,12
194,21
195,6
196,12
197,2
198,11
199,4
200,21
201,4
202,17
203,10
204,18
205,4
206,10
207,21
208,8
209,22
210,9
211,22
212,17
213,8
214,17
215,22
216,8
217,8
218,4
219,4
220,17
221,22
222,8
223,8
224,22
225,8
226,8
227,8
228,4
229,22
230,22
231,22
232,8
233,8
234,4
235,22
236,8
237,8
238,22
239,4
240,4
241,4
242,22
243,4
244,4
245,22
246,22
247,22
248,22
249,4
250,22
