iter_num,Modularity
1,0.603569403952057
2,0.623568304872969
3,0.637870071497987
4,0.648860500832986
5,0.666957705701328
6,0.666957705701328
7,0.685485503725299
8,0.69437466738396
9,0.712236871789532
10,0.712236871789532
11,0.712236871789532
12,0.71957503239391
13,0.71957503239391
14,0.722332130130964
15,0.722332130130964
16,0.723263455041881
17,0.723263455041881
18,0.723263455041881
19,0.723263455041881
20,0.723263455041881
21,0.723263455041881
22,0.723263455041881
23,0.723263455041881
24,0.723263455041881
25,0.723263455041881
26,0.723263455041881
27,0.723263455041881
28,0.723263455041881
29,0.723263455041881
30,0.723263455041881
31,0.723263455041881
32,0.723263455041881
33,0.723263455041881
34,0.723263455041881
35,0.723263455041881
36,0.723263455041881
37,0.723263455041881
38,0.723263455041881
39,0.723263455041881
40,0.723263455041881
41,0.723263455041881
42,0.723263455041881
43,0.723263455041881
44,0.723263455041881
45,0.723263455041881
46,0.723263455041881
47,0.723263455041881
48,0.723263455041881
49,0.723263455041881
50,0.723263455041881
51,0.723263455041881
52,0.723263455041881
53,0.723263455041881
54,0.723263455041881
55,0.723263455041881
56,0.723263455041881
57,0.723263455041881
58,0.723263455041881
59,0.723263455041881
60,0.723263455041881
61,0.723263455041881
62,0.723263455041881
63,0.723263455041881
64,0.723263455041881
65,0.723263455041881
66,0.723263455041881
67,0.723263455041881
68,0.723263455041881
69,0.723263455041881
70,0.723263455041881
71,0.723263455041881
72,0.723263455041881
73,0.723263455041881
74,0.723263455041881
75,0.723263455041881
76,0.723263455041881
77,0.723263455041881
78,0.723263455041881
79,0.723263455041881
80,0.723263455041881
81,0.723263455041881
82,0.723263455041881
83,0.723263455041881
84,0.723263455041881
85,0.723263455041881
86,0.723263455041881
87,0.723263455041881
88,0.723263455041881
89,0.723263455041881
90,0.723263455041881
91,0.723263455041881
92,0.723263455041881
93,0.723263455041881
94,0.723263455041881
95,0.723263455041881
96,0.723263455041881
97,0.723263455041881
98,0.723263455041881
99,0.723263455041881
100,0.723263455041881
