node_id,community_id
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,15
16,2
17,4
18,16
19,17
20,18
21,19
22,20
23,21
24,22
25,23
26,24
27,25
28,2
29,4
30,26
31,27
32,28
33,4
34,2
35,29
36,30
37,31
38,2
39,32
40,33
41,34
42,35
43,36
44,4
45,37
46,38
47,39
48,4
49,39
50,40
51,19
52,41
53,42
54,3
55,19
56,43
57,44
58,45
59,46
60,47
61,48
62,49
63,50
64,51
65,16
66,52
67,2
68,53
69,54
70,55
71,56
72,57
73,58
74,59
75,60
76,3
77,3
78,61
79,4
80,16
81,62
82,63
83,16
84,64
85,19
86,2
87,65
88,66
89,67
90,68
91,69
92,70
93,71
94,72
95,73
96,74
97,39
98,75
99,76
100,16
101,77
102,19
103,78
104,79
105,3
106,80
107,3
108,81
109,4
110,16
111,82
112,16
113,33
114,83
115,84
116,85
117,86
118,87
119,88
120,89
121,90
122,3
123,91
124,92
125,93
126,16
127,94
128,95
129,96
130,33
131,2
132,3
133,97
134,98
135,99
136,19
137,100
138,33
139,3
140,101
141,102
142,39
143,103
144,104
145,105
146,106
147,39
148,107
149,19
150,39
151,108
152,109
153,33
154,39
155,110
156,111
157,2
158,112
159,113
160,19
161,19
162,114
163,115
164,116
165,117
166,118
167,119
168,120
169,121
170,122
171,123
172,124
173,125
174,126
175,127
176,128
177,129
178,130
179,39
180,131
181,2
182,33
183,132
184,133
185,33
186,134
187,135
188,136
189,137
190,138
191,139
192,39
193,140
194,141
195,142
196,143
197,2
198,144
199,4
200,145
201,4
202,33
203,146
204,147
205,4
206,148
207,149
208,4
209,4
210,150
211,4
212,33
213,4
214,33
215,4
216,4
217,4
218,4
219,4
220,33
221,4
222,4
223,4
224,4
225,4
226,4
227,4
228,4
229,4
230,4
231,4
232,4
233,4
234,4
235,4
236,4
237,4
238,4
239,4
240,4
241,4
242,4
243,4
244,4
245,4
246,4
247,4
248,4
249,4
250,4
