edge_id,node1,node2
696,207,131
697,221,131
698,139,132
699,143,132
700,196,132
701,168,133
702,249,133
703,163,134
704,172,134
705,175,134
706,144,135
707,145,135
708,174,135
709,218,135
710,149,136
711,160,136
712,161,136
713,140,137
714,159,137
715,187,137
716,189,137
717,239,137
718,153,138
719,182,138
720,185,138
721,191,138
722,202,138
723,212,138
724,214,138
725,220,138
726,147,140
727,159,140
728,187,140
729,189,140
730,195,140
731,148,141
732,173,141
733,176,141
734,178,141
735,183,141
736,195,141
737,210,141
738,147,142
739,150,142
740,154,142
741,172,142
742,179,142
743,187,142
744,192,142
745,159,143
746,164,143
747,165,143
748,191,143
749,193,143
750,196,143
751,174,144
752,230,144
753,246,144
754,151,145
755,169,145
756,180,145
757,184,145
758,188,145
759,158,146
760,170,146
761,188,146
762,203,146
763,206,146
764,150,147
765,154,147
766,179,147
767,192,147
768,173,148
769,178,148
770,183,148
771,195,148
772,160,149
773,161,149
774,236,149
775,154,150
776,163,150
777,192,150
778,234,150
779,169,151
780,180,151
781,184,151
782,188,151
783,238,151
784,241,151
785,159,152
786,162,152
787,234,152
788,162,153
789,182,153
790,185,153
791,202,153
792,212,153
793,214,153
794,220,153
795,179,154
796,189,154
797,192,154
798,201,154
799,171,155
800,176,155
801,177,155
802,190,155
803,192,155
804,198,155
805,171,156
806,175,156
807,210,156
808,181,157
809,197,157
810,217,157
811,238,157
812,170,158
813,175,158
814,185,158
815,203,158
816,206,158
817,187,159
818,189,159
819,161,160
820,163,160
821,178,160
822,221,160
823,202,161
824,220,162
825,244,162
826,172,163
827,175,163
828,223,163
829,165,164
830,191,164
831,193,164
832,196,164
833,212,164
834,191,165
835,193,165
836,196,165
837,226,165
838,167,166
839,186,166
840,188,166
841,194,166
842,200,166
843,204,166
844,207,166
845,237,166
846,248,166
847,175,167
848,186,167
849,194,167
850,200,167
851,204,167
852,207,167
853,227,167
854,212,168
855,180,169
856,184,169
857,188,169
858,200,169
859,181,170
860,203,170
861,206,170
862,210,171
863,238,171
864,175,172
865,247,172
866,178,173
867,183,173
868,195,173
869,194,174
870,238,174
871,177,176
872,190,176
873,198,176
874,232,176
875,237,176
876,190,177
877,198,177
878,183,178
879,195,178
880,203,178
881,249,178
882,192,179
883,205,179
884,184,180
885,188,180
886,184,181
887,197,181
888,185,182
889,202,182
890,203,182
891,212,182
892,214,182
893,220,182
894,235,182
895,195,183
896,232,183
897,188,184
898,198,185
899,202,185
900,212,185
901,214,185
902,220,185
903,193,186
904,194,186
905,200,186
906,204,186
907,207,186
908,224,186
909,189,187
910,196,187
911,210,187
912,223,189
913,231,189
914,198,190
915,205,190
916,248,190
917,192,191
918,193,191
919,198,191
920,196,193
921,236,193
922,200,194
923,204,194
924,207,194
925,218,195
926,222,195
927,213,196
928,216,198
929,201,199
930,212,199
931,218,199
932,219,199
933,228,199
934,234,199
935,239,199
936,240,199
937,241,199
938,243,199
939,244,199
940,249,199
941,204,200
942,207,200
943,230,200
944,236,200
945,205,201
946,207,201
947,218,201
948,219,201
949,228,201
950,234,201
951,239,201
952,240,201
953,241,201
954,243,201
955,244,201
956,249,201
957,212,202
958,214,202
959,220,202
960,206,203
961,207,204
962,230,204
963,233,204
964,208,205
965,218,205
966,219,205
967,228,205
968,234,205
969,239,205
970,240,205
971,241,205
972,243,205
973,244,205
974,249,205
975,214,206
976,225,206
977,243,206
978,229,207
979,213,208
980,216,208
981,217,208
982,222,208
983,223,208
984,225,208
985,226,208
986,227,208
987,232,208
988,233,208
989,236,208
990,237,208
991,221,209
992,224,209
993,229,209
994,230,209
995,231,209
996,238,209
997,240,209
998,242,209
999,245,209
1000,246,209
1001,247,209
1002,248,209
1003,250,209
1004,221,211
1005,224,211
1006,229,211
1007,231,211
1008,235,211
1009,238,211
1010,242,211
1011,245,211
1012,246,211
1013,247,211
1014,248,211
1015,250,211
1016,214,212
1017,220,212
1018,214,213
1019,216,213
1020,217,213
1021,222,213
1022,223,213
1023,225,213
1024,226,213
1025,227,213
1026,232,213
1027,233,213
1028,236,213
1029,237,213
1030,216,214
1031,220,214
1032,219,215
1033,224,215
1034,229,215
1035,230,215
1036,231,215
1037,235,215
1038,238,215
1039,242,215
1040,245,215
1041,246,215
1042,247,215
1043,248,215
1044,250,215
1045,217,216
1046,222,216
1047,223,216
1048,225,216
1049,226,216
1050,227,216
1051,229,216
1052,232,216
1053,233,216
1054,236,216
1055,237,216
1056,222,217
1057,223,217
1058,225,217
1059,226,217
1060,227,217
1061,232,217
1062,233,217
1063,236,217
1064,237,217
1065,219,218
1066,228,218
1067,234,218
1068,239,218
1069,240,218
1070,241,218
1071,243,218
1072,244,218
1073,249,218
1074,225,219
1075,228,219
1076,234,219
1077,239,219
1078,240,219
1079,241,219
1080,243,219
1081,244,219
1082,249,219
1083,223,220
1084,224,221
1085,229,221
1086,230,221
1087,231,221
1088,235,221
1089,238,221
1090,242,221
1091,245,221
1092,246,221
1093,247,221
1094,248,221
1095,250,221
1096,223,222
1097,225,222
1098,226,222
1099,227,222
1100,232,222
1101,233,222
1102,236,222
1103,237,222
1104,250,222
1105,225,223
1106,226,223
1107,227,223
1108,232,223
1109,233,223
1110,236,223
1111,237,223
1112,229,224
1113,230,224
1114,231,224
1115,235,224
1116,238,224
1117,242,224
1118,245,224
1119,246,224
1120,247,224
1121,248,224
1122,250,224
1123,226,225
1124,227,225
1125,232,225
1126,233,225
1127,236,225
1128,237,225
1129,227,226
1130,232,226
1131,233,226
1132,236,226
1133,237,226
1134,243,226
1135,245,226
1136,232,227
1137,233,227
1138,236,227
1139,237,227
1140,234,228
1141,239,228
1142,240,228
1143,241,228
1144,243,228
1145,244,228
1146,249,228
1147,230,229
1148,231,229
1149,235,229
1150,238,229
1151,242,229
1152,245,229
1153,246,229
1154,247,229
1155,248,229
1156,250,229
1157,231,230
1158,235,230
1159,238,230
1160,242,230
1161,245,230
1162,246,230
1163,247,230
1164,248,230
1165,250,230
1166,235,231
1167,238,231
1168,242,231
1169,245,231
1170,246,231
1171,247,231
1172,248,231
1173,250,231
1174,233,232
1175,236,232
1176,237,232
1177,250,232
1178,236,233
1179,237,233
1180,239,234
1181,240,234
1182,241,234
1183,243,234
1184,244,234
1185,249,234
1186,238,235
1187,242,235
1188,244,235
1189,245,235
1190,246,235
1191,247,235
1192,248,235
1193,250,235
1194,237,236
1195,242,238
1196,245,238
1197,246,238
1198,247,238
1199,248,238
1200,250,238
1201,240,239
1202,241,239
1203,243,239
1204,244,239
1205,249,239
1206,241,240
1207,243,240
1208,244,240
1209,248,240
1210,249,240
1211,243,241
1212,244,241
1213,249,241
1214,244,242
1215,245,242
1216,246,242
1217,247,242
1218,248,242
1219,250,242
1220,244,243
1221,249,243
1222,249,244
1223,246,245
1224,247,245
1225,248,245
1226,250,245
1227,247,246
1228,248,246
1229,249,246
1230,250,246
1231,248,247
1232,249,247
1233,250,247
1234,250,248
