iter_num,Modularity
1,0.607190363449711
2,0.621847125372561
3,0.626300950835263
4,0.63135979442333
5,0.656425961536386
6,0.675030448742159
7,0.676381128326431
8,0.69147492771796
9,0.69803768378055
10,0.702486113718948
11,0.713785420717806
12,0.714927473362296
13,0.717163018932535
14,0.717163018932535
15,0.719124831569716
16,0.719124831569716
17,0.719124831569716
18,0.719124831569716
19,0.719124831569716
20,0.719124831569716
21,0.719124831569716
22,0.719124831569716
23,0.719124831569716
24,0.719124831569716
25,0.719124831569716
26,0.719124831569716
27,0.719124831569716
28,0.719124831569716
29,0.719124831569716
30,0.719124831569716
31,0.719124831569716
32,0.719124831569716
33,0.719124831569716
34,0.719124831569716
35,0.719124831569716
36,0.719124831569716
37,0.719124831569716
38,0.719124831569716
39,0.719124831569716
40,0.719124831569716
41,0.719124831569716
42,0.719124831569716
43,0.719124831569716
44,0.719124831569716
45,0.719124831569716
46,0.719124831569716
47,0.719124831569716
48,0.719124831569716
49,0.719124831569716
50,0.719124831569716
51,0.719124831569716
52,0.719124831569716
53,0.719124831569716
54,0.719124831569716
55,0.719124831569716
56,0.719124831569716
57,0.719124831569716
58,0.719124831569716
59,0.719124831569716
60,0.719124831569716
61,0.719124831569716
62,0.719124831569716
63,0.719124831569716
64,0.719472303334938
65,0.719472303334938
66,0.719472303334938
67,0.719472303334938
68,0.719472303334938
69,0.719472303334938
70,0.719472303334938
71,0.719472303334938
72,0.719472303334938
73,0.719472303334938
74,0.719472303334938
75,0.719472303334938
76,0.719472303334938
77,0.719472303334938
78,0.719472303334938
79,0.719472303334938
80,0.719472303334938
81,0.719472303334938
82,0.719472303334938
83,0.719472303334938
84,0.719472303334938
85,0.719472303334938
86,0.719472303334938
87,0.719472303334938
88,0.719472303334938
89,0.719472303334938
90,0.719472303334938
91,0.719472303334938
92,0.719472303334938
93,0.719472303334938
94,0.719472303334938
95,0.719472303334938
96,0.719472303334938
97,0.719472303334938
98,0.719472303334938
99,0.719472303334938
100,0.719472303334938
