node_id,community_id
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,3
12,11
13,12
14,13
15,1
16,9
17,4
18,14
19,15
20,5
21,6
22,5
23,5
24,16
25,7
26,15
27,10
28,10
29,4
30,11
31,14
32,5
33,13
34,2
35,5
36,2
37,14
38,2
39,15
40,17
41,7
42,11
43,7
44,14
45,5
46,5
47,16
48,14
49,13
50,15
51,6
52,3
53,9
54,9
55,10
56,15
57,10
58,11
59,10
60,7
61,16
62,13
63,5
64,18
65,5
66,5
67,14
68,13
69,9
70,7
71,16
72,5
73,13
74,17
75,5
76,9
77,9
78,1
79,19
80,8
81,5
82,5
83,8
84,16
85,6
86,5
87,14
88,13
89,6
90,13
91,20
92,2
93,20
94,21
95,16
96,21
97,13
98,18
99,10
100,4
101,16
102,14
103,1
104,4
105,17
106,11
107,9
108,17
109,14
110,18
111,13
112,2
113,17
114,3
115,13
116,2
117,7
118,14
119,7
120,3
121,9
122,9
123,16
124,18
125,16
126,8
127,5
128,8
129,10
130,21
131,6
132,9
133,5
134,14
135,6
136,6
137,20
138,17
139,4
140,20
141,13
142,16
143,18
144,15
145,3
146,18
147,11
148,15
149,6
150,11
151,6
152,4
153,17
154,11
155,12
156,4
157,2
158,16
159,1
160,6
161,6
162,7
163,21
164,13
165,13
166,16
167,3
168,5
169,15
170,16
171,10
172,21
173,5
174,16
175,14
176,12
177,13
178,9
179,11
180,4
181,2
182,17
183,8
184,15
185,17
186,11
187,15
188,9
189,2
190,8
191,11
192,11
193,13
194,11
195,20
196,13
197,2
198,12
199,4
200,4
201,4
202,21
203,16
204,11
205,3
206,16
207,11
208,17
209,19
210,10
211,19
212,17
213,14
214,17
215,19
216,18
217,7
218,4
219,4
220,11
221,16
222,14
223,14
224,19
225,16
226,14
227,14
228,2
229,2
230,19
231,19
232,14
233,13
234,4
235,19
236,14
237,14
238,19
239,4
240,4
241,4
242,11
243,4
244,16
245,19
246,19
247,19
248,19
249,7
250,19
