node_id,community_id
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,1
16,9
17,15
18,16
19,17
20,18
21,19
22,20
23,18
24,21
25,22
26,23
27,24
28,25
29,26
30,27
31,28
32,29
33,30
34,31
35,32
36,33
37,34
38,35
39,23
40,36
41,37
42,38
43,39
44,40
45,18
46,41
47,42
48,43
49,14
50,23
51,44
52,45
53,9
54,46
55,47
56,23
57,48
58,49
59,50
60,51
61,52
62,53
63,54
64,55
65,56
66,57
67,58
68,14
69,9
70,59
71,60
72,18
73,61
74,62
75,18
76,63
77,9
78,1
79,64
80,65
81,66
82,67
83,68
84,69
85,70
86,71
87,34
88,72
89,73
90,74
91,75
92,76
93,77
94,78
95,79
96,80
97,14
98,81
99,82
100,83
101,84
102,85
103,1
104,86
105,87
106,88
107,9
108,89
109,90
110,91
111,92
112,93
113,94
114,11
115,14
116,95
117,96
118,97
119,98
120,11
121,9
122,99
123,100
124,101
125,102
126,103
127,104
128,105
129,106
130,107
131,108
132,9
133,109
134,34
135,110
136,111
137,112
138,89
139,113
140,114
141,115
142,116
143,117
144,23
145,11
146,118
147,119
148,23
149,120
150,121
151,122
152,123
153,89
154,124
155,13
156,125
157,126
158,127
159,1
160,128
161,129
162,130
163,131
164,132
165,14
166,133
167,11
168,134
169,23
170,135
171,136
172,137
173,18
174,138
175,34
176,13
177,14
178,9
179,139
180,140
181,141
182,89
183,142
184,23
185,89
186,143
187,23
188,9
189,144
190,145
191,146
192,64
193,147
194,148
195,149
196,150
197,151
198,13
199,152
200,83
201,153
202,154
203,155
204,156
205,11
206,157
207,158
208,89
209,159
210,160
211,161
212,89
213,40
214,89
215,162
216,163
217,164
218,165
219,83
220,166
221,167
222,40
223,40
224,168
225,169
226,40
227,40
228,170
229,171
230,172
231,173
232,40
233,174
234,83
235,175
236,40
237,40
238,176
239,83
240,83
241,83
242,177
243,83
244,178
245,64
246,64
247,64
248,64
249,179
250,64
