node_id,community_id
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,10
13,2
14,9
15,1
16,3
17,4
18,8
19,12
20,5
21,6
22,9
23,9
24,11
25,7
26,12
27,9
28,2
29,4
30,13
31,14
32,15
33,4
34,2
35,9
36,5
37,15
38,11
39,12
40,14
41,7
42,16
43,12
44,17
45,5
46,9
47,16
48,17
49,9
50,7
51,5
52,2
53,13
54,18
55,6
56,12
57,10
58,16
59,10
60,7
61,12
62,19
63,9
64,3
65,8
66,9
67,2
68,9
69,3
70,3
71,9
72,5
73,20
74,14
75,9
76,3
77,3
78,1
79,21
80,8
81,9
82,9
83,8
84,9
85,3
86,22
87,15
88,9
89,6
90,20
91,1
92,2
93,1
94,23
95,11
96,23
97,16
98,15
99,10
100,8
101,9
102,6
103,1
104,19
105,3
106,11
107,3
108,7
109,17
110,8
111,9
112,8
113,14
114,19
115,9
116,2
117,7
118,16
119,7
120,19
121,3
122,3
123,11
124,9
125,17
126,8
127,9
128,11
129,10
130,19
131,2
132,13
133,5
134,15
135,12
136,6
137,1
138,14
139,18
140,1
141,3
142,12
143,9
144,12
145,19
146,4
147,16
148,16
149,6
150,16
151,19
152,7
153,14
154,16
155,2
156,10
157,2
158,11
159,1
160,21
161,6
162,7
163,23
164,9
165,9
166,9
167,9
168,5
169,12
170,11
171,10
172,23
173,9
174,7
175,15
176,8
177,2
178,18
179,16
180,19
181,22
182,14
183,11
184,19
185,14
186,24
187,1
188,14
189,2
190,2
191,9
192,13
193,9
194,24
195,1
196,9
197,2
198,20
199,4
200,24
201,4
202,14
203,11
204,24
205,4
206,11
207,11
208,17
209,21
210,10
211,21
212,14
213,17
214,14
215,21
216,17
217,17
218,17
219,4
220,14
221,21
222,17
223,17
224,21
225,17
226,17
227,17
228,2
229,2
230,21
231,21
232,17
233,17
234,4
235,21
236,17
237,17
238,21
239,4
240,4
241,4
242,21
243,4
244,4
245,21
246,21
247,21
248,21
249,4
250,21
