node_id,community_id
1,1
2,2
3,3
4,4
5,5
6,4
7,6
8,7
9,8
10,9
11,4
12,10
13,11
14,2
15,12
16,13
17,14
18,15
19,16
20,17
21,11
22,11
23,18
24,19
25,20
26,21
27,22
28,2
29,23
30,24
31,25
32,26
33,27
34,23
35,2
36,28
37,29
38,30
39,31
40,32
41,2
42,33
43,34
44,35
45,11
46,4
47,36
48,37
49,38
50,39
51,40
52,41
53,42
54,43
55,4
56,44
57,45
58,46
59,47
60,48
61,49
62,4
63,50
64,51
65,52
66,53
67,54
68,55
69,4
70,56
71,57
72,11
73,58
74,59
75,60
76,61
77,62
78,63
79,4
80,64
81,11
82,11
83,65
84,66
85,46
86,2
87,67
88,68
89,69
90,11
91,65
92,70
93,71
94,72
95,46
96,73
97,74
98,75
99,76
100,77
101,23
102,78
103,79
104,4
105,4
106,46
107,80
108,4
109,81
110,82
111,83
112,65
113,84
114,85
115,46
116,86
117,87
118,88
119,89
120,46
121,65
122,90
123,46
124,11
125,91
126,92
127,23
128,46
129,93
130,94
131,2
132,95
133,11
134,96
135,97
136,98
137,99
138,100
139,101
140,102
141,103
142,104
143,105
144,106
145,4
146,2
147,4
148,11
149,107
150,108
151,4
152,109
153,110
154,111
155,112
156,113
157,114
158,115
159,23
160,116
161,117
162,46
163,118
164,119
165,120
166,121
167,122
168,11
169,123
170,46
171,124
172,125
173,4
174,126
175,127
176,128
177,129
178,130
179,46
180,4
181,131
182,132
183,133
184,65
185,134
186,135
187,136
188,65
189,137
190,138
191,65
192,139
193,23
194,140
195,2
196,141
197,2
198,142
199,4
200,143
201,4
202,144
203,46
204,145
205,146
206,147
207,148
208,4
209,4
210,149
211,4
212,150
213,151
214,152
215,4
216,153
217,154
218,4
219,4
220,155
221,4
222,156
223,157
224,4
225,158
226,159
227,4
228,4
229,4
230,160
231,161
232,65
233,162
234,2
235,11
236,4
237,163
238,4
239,4
240,4
241,164
242,4
243,4
244,4
245,165
246,166
247,4
248,4
249,4
250,4
