node_id,community_id
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,9
11,10
12,9
13,11
14,2
15,12
16,13
17,14
18,15
19,9
20,3
21,11
22,11
23,7
24,9
25,7
26,5
27,9
28,2
29,16
30,17
31,17
32,5
33,15
34,16
35,2
36,7
37,8
38,18
39,5
40,17
41,2
42,19
43,5
44,20
45,11
46,6
47,19
48,20
49,17
50,3
51,20
52,14
53,7
54,13
55,4
56,5
57,8
58,15
59,9
60,7
61,5
62,4
63,17
64,14
65,21
66,1
67,2
68,5
69,6
70,22
71,21
72,11
73,23
74,23
75,8
76,13
77,13
78,12
79,10
80,9
81,11
82,11
83,3
84,7
85,15
86,2
87,8
88,14
89,22
90,11
91,3
92,22
93,12
94,14
95,15
96,8
97,19
98,8
99,9
100,3
101,16
102,19
103,12
104,6
105,10
106,15
107,13
108,4
109,20
110,3
111,22
112,3
113,2
114,8
115,15
116,9
117,19
118,17
119,7
120,15
121,3
122,13
123,15
124,11
125,21
126,12
127,16
128,15
129,2
130,17
131,2
132,21
133,11
134,8
135,5
136,1
137,12
138,17
139,23
140,12
141,8
142,19
143,22
144,5
145,6
146,2
147,4
148,11
149,1
150,19
151,6
152,7
153,9
154,19
155,23
156,9
157,2
158,17
159,16
160,2
161,1
162,15
163,8
164,22
165,22
166,9
167,21
168,11
169,12
170,15
171,9
172,8
173,6
174,5
175,8
176,23
177,12
178,7
179,15
180,6
181,2
182,17
183,9
184,3
185,20
186,20
187,23
188,3
189,2
190,23
191,3
192,19
193,16
194,12
195,2
196,22
197,2
198,23
199,4
200,21
201,4
202,17
203,15
204,7
205,22
206,1
207,21
208,4
209,10
210,9
211,10
212,17
213,20
214,17
215,10
216,20
217,20
218,4
219,4
220,23
221,10
222,1
223,12
224,10
225,20
226,21
227,6
228,4
229,10
230,12
231,22
232,3
233,21
234,2
235,11
236,20
237,20
238,10
239,4
240,4
241,9
242,10
243,4
244,4
245,9
246,19
247,6
248,10
249,4
250,10
