individual_id,Modularity
1,0.409540438015857
2,0.409540438015857
3,0.409540438015857
4,0.409540438015857
5,0.409540438015857
6,0.409540438015857
7,0.409540438015857
8,0.409540438015857
9,0.412933143698639
10,0.415477672960726
11,0.416325849381421
12,0.416325849381421
13,0.416325849381421
14,0.416325849381421
15,0.417174025802117
16,0.417174025802117
17,0.417174025802117
18,0.417174025802117
19,0.417174025802117
20,0.417174025802117
21,0.417174025802117
22,0.417174025802117
23,0.417174025802117
24,0.417174025802117
25,0.418022202222812
26,0.418022202222812
27,0.418022202222812
28,0.428200319271158
29,0.43159302495394
30,0.43159302495394
31,0.432441201374636
32,0.433289377795331
33,0.433289377795331
34,0.435833907057418
35,0.440922965581591
36,0.440922965581591
37,0.440922965581591
38,0.440922965581591
39,0.440922965581591
40,0.440922965581591
41,0.440922965581591
42,0.440922965581591
43,0.440074789160895
44,0.440074789160895
45,0.440074789160895
46,0.440074789160895
47,0.440074789160895
48,0.440074789160895
49,0.440074789160895
50,0.440074789160895
51,0.4392266127402
52,0.4392266127402
53,0.4392266127402
54,0.4392266127402
55,0.440074789160895
56,0.440074789160895
57,0.440074789160895
58,0.440074789160895
59,0.440922965581591
60,0.440922965581591
61,0.441771142002286
62,0.441771142002286
63,0.441771142002286
64,0.441771142002286
65,0.441771142002286
66,0.441771142002286
67,0.441771142002286
68,0.440922965581591
69,0.440922965581591
70,0.444315671264373
71,0.446990772214633
72,0.445294419373241
73,0.446990772214633
74,0.446990772214633
75,0.446990772214633
76,0.446990772214633
77,0.446990772214633
78,0.445294419373241
79,0.447838948635328
80,0.447838948635328
81,0.447838948635328
82,0.447838948635328
83,0.447838948635328
84,0.447838948635328
85,0.447838948635328
86,0.447838948635328
87,0.447838948635328
88,0.442619318422982
89,0.443467494843677
90,0.445163847685068
91,0.445163847685068
92,0.445163847685068
93,0.446860200526459
94,0.446860200526459
95,0.446860200526459
96,0.446860200526459
97,0.446860200526459
98,0.446012024105764
99,0.446012024105764
100,0.446012024105764
