edge_id,node1,node2
184,174,32
185,74,33
186,239,33
187,240,33
188,243,33
189,244,33
190,249,33
191,69,34
192,88,34
193,101,34
194,127,34
195,159,34
196,82,35
197,90,35
198,124,35
199,133,35
200,168,35
201,230,35
202,45,36
203,107,36
204,124,36
205,168,36
206,75,37
207,141,37
208,163,37
209,172,37
210,175,37
211,189,37
212,118,38
213,131,38
214,181,38
215,197,38
216,234,38
217,244,38
218,43,39
219,50,39
220,144,39
221,169,39
222,174,39
223,207,39
224,147,40
225,182,40
226,202,40
227,212,40
228,214,40
229,220,40
230,53,41
231,60,41
232,84,41
233,119,41
234,156,41
235,142,42
236,150,42
237,154,42
238,179,42
239,192,42
240,246,42
241,56,43
242,135,43
243,144,43
244,169,43
245,181,43
246,217,44
247,225,44
248,226,44
249,236,44
250,237,44
251,242,44
252,62,45
253,82,45
254,124,45
255,168,45
256,67,46
257,72,46
258,82,46
259,133,46
260,168,46
261,236,46
262,150,47
263,154,47
264,179,47
265,191,47
266,192,47
267,249,47
268,102,48
269,217,48
270,225,48
271,226,48
272,236,48
273,237,48
274,52,49
275,141,49
276,202,49
277,212,49
278,214,49
279,220,49
280,83,50
281,91,50
282,184,50
283,191,50
284,232,50
285,136,51
286,149,51
287,158,51
288,161,51
289,222,51
290,165,52
291,193,52
292,231,52
293,250,52
294,64,53
295,84,53
296,152,53
297,232,53
298,105,54
299,122,54
300,126,54
301,139,54
302,177,54
303,234,54
304,190,55
305,218,55
306,239,55
307,240,55
308,243,55
309,244,55
310,249,55
311,89,56
312,135,56
313,144,56
314,169,56
315,174,56
316,241,56
317,58,57
318,107,57
319,122,57
320,139,57
321,155,57
322,123,58
323,128,58
324,162,58
325,170,58
326,203,58
327,222,58
328,156,59
329,166,59
330,171,59
331,180,59
332,241,59
333,245,59
334,64,60
335,119,60
336,152,60
337,212,60
338,246,60
339,131,61
340,135,61
341,169,61
342,174,61
343,150,62
344,200,62
345,204,62
346,207,62
347,233,62
348,138,63
349,149,63
350,202,63
351,212,63
352,214,63
353,220,63
354,249,63
355,84,64
356,152,64
357,198,64
358,167,65
359,195,65
360,200,65
361,204,65
362,207,65
363,229,65
364,233,65
365,89,66
366,136,66
367,149,66
368,158,66
369,161,66
370,215,66
371,222,66
372,113,67
373,157,67
374,161,67
375,181,67
376,197,67
377,234,67
378,83,68
379,111,68
380,164,68
381,193,68
382,196,68
383,205,68
384,231,68
385,151,69
386,173,69
387,180,69
388,188,69
389,227,69
390,143,70
391,165,70
392,191,70
393,193,70
394,196,70
395,205,70
396,231,70
397,125,71
398,167,71
399,200,71
400,204,71
401,207,71
402,233,71
403,238,71
404,81,72
405,90,72
406,124,72
407,133,72
408,168,72
409,108,73
410,155,73
411,176,73
412,190,73
413,198,73
414,245,73
415,85,74
416,138,74
417,182,74
418,202,74
419,212,74
420,220,74
421,96,75
422,98,75
423,163,75
424,175,75
425,239,75
426,105,76
427,126,76
428,139,76
429,166,76
430,174,76
431,132,77
432,167,77
433,200,77
434,204,77
435,207,77
436,222,77
437,233,77
438,103,78
439,137,78
440,177,78
441,187,78
442,194,78
443,223,78
444,243,78
445,229,79
446,242,79
447,244,79
448,246,79
449,247,79
450,248,79
451,250,79
452,91,80
453,110,80
454,121,80
455,184,80
456,191,80
457,227,80
458,232,80
459,124,81
460,133,81
461,168,81
462,208,81
463,221,81
464,90,82
465,168,82
466,238,82
467,112,83
468,184,83
469,191,83
470,232,83
471,233,83
472,106,84
473,119,84
474,121,84
475,152,84
476,178,85
477,183,85
478,195,85
479,206,85
480,208,85
481,237,85
482,129,86
483,160,86
484,189,86
485,234,86
486,249,86
487,96,87
488,114,87
489,134,87
490,141,87
491,163,87
492,175,87
493,180,87
494,101,88
495,127,88
496,159,88
497,205,88
498,136,89
499,149,89
500,158,89
501,161,89
502,222,89
503,111,90
504,133,90
505,100,91
506,191,91
507,232,91
508,239,91
509,164,92
510,165,92
511,183,92
512,193,92
513,196,92
514,205,92
515,231,92
516,103,93
517,137,93
518,177,93
519,187,93
520,188,93
521,194,93
522,223,93
523,178,94
524,183,94
525,191,94
526,195,94
527,200,94
528,206,94
529,208,94
530,96,95
531,106,95
532,123,95
533,162,95
534,170,95
535,203,95
536,204,95
537,114,96
538,163,96
539,172,96
540,179,96
541,115,97
542,117,97
543,142,97
544,147,97
545,179,97
546,192,97
547,213,97
548,134,98
549,163,98
550,172,98
551,175,98
552,224,98
553,127,99
554,166,99
555,171,99
556,210,99
557,241,99
558,245,99
559,110,100
560,112,100
561,121,100
562,184,100
563,191,100
564,232,100
565,127,101
566,159,101
567,184,101
568,190,101
569,113,102
570,147,102
571,148,102
572,150,102
573,154,102
574,179,102
575,192,102
576,140,103
577,177,103
578,187,103
579,194,103
580,223,103
581,232,103
582,111,104
583,145,104
584,151,104
585,173,104
586,176,104
587,180,104
588,188,104
589,227,104
590,107,105
591,122,105
592,126,105
593,170,105
594,250,105
595,123,106
596,128,106
597,162,106
598,164,106
599,170,106
600,203,106
601,122,107
602,126,107
603,196,107
604,155,108
605,176,108
606,190,108
607,198,108
608,205,108
609,203,109
610,216,109
611,217,109
612,225,109
613,226,109
614,236,109
615,237,109
616,248,109
617,112,110
618,121,110
619,184,110
620,191,110
621,230,110
622,232,110
623,143,111
624,164,111
625,193,111
626,205,111
627,231,111
628,121,112
629,167,112
630,184,112
631,191,112
632,232,112
633,129,113
634,157,113
635,197,113
636,233,113
637,234,113
638,134,114
639,141,114
640,163,114
641,172,114
642,175,114
643,192,114
644,143,115
645,164,115
646,165,115
647,196,115
648,205,115
649,223,115
650,231,115
651,153,116
652,156,116
653,171,116
654,210,116
655,218,116
656,241,116
657,245,116
658,142,117
659,147,117
660,150,117
661,154,117
662,177,117
663,179,117
664,192,117
665,130,118
666,182,118
667,198,118
668,202,118
669,212,118
670,214,118
671,220,118
672,152,119
673,223,119
674,184,121
675,191,121
676,212,121
677,232,121
678,126,122
679,129,122
680,139,122
681,128,123
682,145,123
683,162,123
684,170,123
685,203,123
686,247,123
687,168,124
688,246,124
689,130,125
690,132,125
691,142,125
692,167,125
693,200,125
694,204,125
695,207,125
696,233,125
697,132,126
698,139,126
699,231,126
700,153,127
701,159,127
702,152,128
703,162,128
704,170,128
705,203,128
706,245,128
707,147,129
708,157,129
709,181,129
710,189,129
711,197,129
712,234,129
713,182,130
714,202,130
715,212,130
716,214,130
717,220,130
718,222,130
719,135,131
720,146,131
721,157,131
722,160,131
723,181,131
724,189,131
725,234,131
726,133,132
727,167,132
728,200,132
729,204,132
730,207,132
731,233,132
732,168,133
733,230,133
734,141,134
735,163,134
736,172,134
737,175,134
738,194,134
739,198,134
740,144,135
741,169,135
742,174,135
743,178,135
744,149,136
745,158,136
746,161,136
747,188,136
748,201,136
749,222,136
750,140,137
751,177,137
752,187,137
753,194,137
754,203,137
755,223,137
756,182,138
757,202,138
758,212,138
759,214,138
760,220,138
761,239,138
762,241,138
763,160,139
764,159,140
765,168,140
766,177,140
767,187,140
768,194,140
769,223,140
770,172,141
771,175,141
772,192,141
773,147,142
774,150,142
775,154,142
776,171,142
777,179,142
778,192,142
779,164,143
780,193,143
781,196,143
782,205,143
783,220,143
784,231,143
785,236,143
786,169,144
787,174,144
788,184,144
789,207,144
790,146,145
791,151,145
792,173,145
793,180,145
794,188,145
795,227,145
796,157,146
797,160,146
798,181,146
799,189,146
800,234,146
801,150,147
802,154,147
803,179,147
804,192,147
805,178,148
806,183,148
807,195,148
808,206,148
809,208,148
810,233,148
811,158,149
812,161,149
813,214,149
814,222,149
815,179,150
816,192,150
817,173,151
818,180,151
819,188,151
820,206,151
821,226,151
822,227,151
823,193,152
824,220,152
825,156,153
826,171,153
827,184,153
828,241,153
829,245,153
830,155,154
831,179,154
832,192,154
833,247,154
834,176,155
835,190,155
836,198,155
837,166,156
838,171,156
839,187,156
840,210,156
841,241,156
842,245,156
843,162,157
844,189,157
845,197,157
846,234,157
847,161,158
848,199,158
849,216,158
850,222,158
851,174,160
852,189,160
853,197,160
854,234,160
855,222,161
856,170,162
857,203,162
858,211,162
859,227,162
860,172,163
861,175,163
862,204,163
863,225,163
864,165,164
865,188,164
866,196,164
867,205,164
868,231,164
869,168,165
870,193,165
871,196,165
872,205,165
873,230,165
874,231,165
875,171,166
876,210,166
877,241,166
878,245,166
879,200,167
880,204,167
881,207,167
882,210,167
883,233,167
884,174,169
885,178,169
886,248,169
887,196,170
888,203,170
889,197,171
890,210,171
891,241,171
892,245,171
893,175,172
894,178,172
895,238,172
896,180,173
897,188,173
898,202,173
899,227,173
900,216,174
901,193,175
902,195,175
903,190,176
904,198,176
905,220,176
906,239,176
907,187,177
908,194,177
909,223,177
910,183,178
911,195,178
912,206,178
913,208,178
914,183,179
915,192,179
916,188,180
917,227,180
918,243,180
919,189,181
920,193,181
921,197,181
922,226,181
923,234,181
924,207,182
925,212,182
926,214,182
927,220,182
928,195,183
929,206,183
930,208,183
931,191,184
932,232,184
933,186,185
934,213,185
935,216,185
936,217,185
937,219,185
938,220,185
939,225,185
940,226,185
941,236,185
942,237,185
943,213,186
944,216,186
945,217,186
946,225,186
947,226,186
948,236,186
949,237,186
950,240,186
951,189,187
952,194,187
953,223,187
954,248,187
955,227,188
956,197,189
957,233,189
958,234,189
959,198,190
960,228,190
961,232,191
962,196,193
963,205,193
964,231,193
965,196,194
966,223,194
967,206,195
968,208,195
969,250,195
970,205,196
971,231,196
972,217,197
973,234,197
974,201,199
975,206,199
976,218,199
977,219,199
978,228,199
979,239,199
980,240,199
981,243,199
982,244,199
983,246,199
984,249,199
985,204,200
986,207,200
987,217,200
988,233,200
989,235,200
990,218,201
991,219,201
992,228,201
993,236,201
994,239,201
995,240,201
996,243,201
997,244,201
998,249,201
999,212,202
1000,214,202
1001,220,202
1002,229,202
1003,207,204
1004,233,204
1005,234,204
1006,206,205
1007,231,205
1008,208,206
1009,233,207
1010,217,208
1011,250,208
1012,213,209
1013,215,209
1014,221,209
1015,224,209
1016,229,209
1017,230,209
1018,235,209
1019,238,209
1020,242,209
1021,246,209
1022,247,209
1023,248,209
1024,250,209
1025,219,210
1026,229,210
1027,241,210
1028,245,210
1029,215,211
1030,221,211
1031,224,211
1032,229,211
1033,230,211
1034,235,211
1035,238,211
1036,242,211
1037,244,211
1038,246,211
1039,247,211
1040,248,211
1041,250,211
1042,214,212
1043,220,212
1044,216,213
1045,217,213
1046,225,213
1047,226,213
1048,236,213
1049,237,213
1050,220,214
1051,223,214
1052,235,214
1053,236,214
1054,221,215
1055,224,215
1056,228,215
1057,229,215
1058,230,215
1059,235,215
1060,238,215
1061,242,215
1062,246,215
1063,247,215
1064,248,215
1065,250,215
1066,217,216
1067,218,216
1068,225,216
1069,226,216
1070,236,216
1071,237,216
1072,225,217
1073,226,217
1074,236,217
1075,237,217
1076,219,218
1077,228,218
1078,237,218
1079,239,218
1080,240,218
1081,243,218
1082,244,218
1083,249,218
1084,225,219
1085,228,219
1086,239,219
1087,240,219
1088,243,219
1089,244,219
1090,249,219
1091,224,221
1092,225,221
1093,229,221
1094,230,221
1095,235,221
1096,238,221
1097,242,221
1098,246,221
1099,247,221
1100,248,221
1101,250,221
1102,231,222
1103,247,223
1104,229,224
1105,230,224
1106,232,224
1107,235,224
1108,238,224
1109,242,224
1110,246,224
1111,247,224
1112,248,224
1113,250,224
1114,226,225
1115,236,225
1116,237,225
1117,236,226
1118,237,226
1119,231,227
1120,235,228
1121,239,228
1122,240,228
1123,243,228
1124,244,228
1125,249,228
1126,230,229
1127,235,229
1128,238,229
1129,242,229
1130,246,229
1131,247,229
1132,248,229
1133,250,229
1134,235,230
1135,238,230
1136,242,230
1137,246,230
1138,247,230
1139,248,230
1140,250,230
1141,238,235
1142,242,235
1143,246,235
1144,247,235
1145,248,235
1146,250,235
1147,237,236
1148,241,237
1149,240,238
1150,242,238
1151,246,238
1152,247,238
1153,248,238
1154,250,238
1155,240,239
1156,243,239
1157,244,239
1158,249,239
1159,243,240
1160,244,240
1161,249,240
1162,245,241
1163,247,241
1164,244,242
1165,245,242
1166,246,242
1167,247,242
1168,248,242
1169,250,242
1170,244,243
1171,249,243
1172,249,244
1173,247,246
1174,248,246
1175,250,246
1176,248,247
1177,250,247
1178,250,248
