node_id,community_id
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,9
11,7
12,9
13,10
14,2
15,1
16,3
17,4
18,11
19,9
20,12
21,5
22,10
23,13
24,9
25,7
26,5
27,9
28,2
29,4
30,14
31,14
32,5
33,4
34,12
35,10
36,10
37,8
38,2
39,5
40,14
41,7
42,15
43,5
44,16
45,10
46,10
47,15
48,16
49,14
50,17
51,18
52,19
53,7
54,3
55,4
56,5
57,3
58,11
59,9
60,7
61,5
62,20
63,9
64,7
65,20
66,12
67,2
68,19
69,6
70,19
71,20
72,10
73,21
74,14
75,8
76,3
77,13
78,1
79,22
80,17
81,10
82,10
83,17
84,7
85,18
86,2
87,8
88,12
89,18
90,5
91,17
92,19
93,1
94,13
95,11
96,8
97,15
98,8
99,9
100,17
101,12
102,18
103,1
104,6
105,3
106,11
107,3
108,7
109,16
110,17
111,19
112,17
113,2
114,8
115,19
116,9
117,7
118,14
119,7
120,21
121,17
122,3
123,11
124,10
125,20
126,17
127,12
128,11
129,2
130,14
131,2
132,3
133,10
134,8
135,5
136,18
137,1
138,14
139,23
140,1
141,8
142,15
143,19
144,5
145,6
146,11
147,15
148,13
149,18
150,15
151,6
152,7
153,9
154,15
155,21
156,9
157,2
158,11
159,12
160,18
161,18
162,7
163,8
164,19
165,19
166,9
167,20
168,10
169,6
170,11
171,9
172,8
173,6
174,5
175,8
176,21
177,1
178,13
179,15
180,6
181,2
182,14
183,13
184,21
185,14
186,16
187,1
188,6
189,2
190,21
191,17
192,15
193,19
194,1
195,13
196,19
197,2
198,21
199,4
200,20
201,4
202,14
203,11
204,20
205,19
206,11
207,20
208,8
209,22
210,9
211,22
212,14
213,16
214,14
215,22
216,16
217,16
218,4
219,4
220,14
221,22
222,18
223,1
224,22
225,16
226,16
227,6
228,4
229,22
230,22
231,22
232,16
233,20
234,2
235,22
236,16
237,16
238,22
239,4
240,4
241,9
242,22
243,4
244,4
245,9
246,22
247,22
248,22
249,4
250,22
