iter_num,NMI
1,0.818980283346681
2,0.878935592919323
3,0.878935592919323
4,0.878935592919323
5,0.878935592919323
6,0.878935592919323
7,0.878935592919323
8,0.878935592919323
9,0.878935592919323
10,0.878935592919323
11,0.878935592919323
12,0.878935592919323
13,0.878935592919323
14,0.878935592919323
15,0.878935592919323
16,0.878935592919323
17,0.878935592919323
18,0.878935592919323
19,0.878935592919323
20,0.878935592919323
21,0.878935592919323
22,0.878935592919323
23,0.878935592919323
24,0.878935592919323
25,0.878935592919323
26,0.878935592919323
27,0.878935592919323
28,0.878935592919323
29,0.878935592919323
30,0.878935592919323
31,0.878935592919323
32,0.878935592919323
33,0.878935592919323
34,0.878935592919323
35,0.878935592919323
36,0.878935592919323
37,0.878935592919323
38,0.878935592919323
39,0.878935592919323
40,0.878935592919323
41,0.878935592919323
42,0.878935592919323
43,0.878935592919323
44,0.878935592919323
45,0.878935592919323
46,0.878935592919323
47,0.878935592919323
48,0.878935592919323
49,0.878935592919323
50,0.878935592919323
51,0.878935592919323
52,0.878935592919323
53,0.878935592919323
54,0.878935592919323
55,0.878935592919323
56,0.878935592919323
57,0.878935592919323
58,0.878935592919323
59,0.878935592919323
60,0.878935592919323
61,0.878935592919323
62,0.878935592919323
63,0.878935592919323
64,0.878935592919323
65,0.878935592919323
66,0.878935592919323
67,0.878935592919323
68,0.878935592919323
69,0.878935592919323
70,0.878935592919323
71,0.878935592919323
72,0.878935592919323
73,0.878935592919323
74,0.878935592919323
75,0.878935592919323
76,0.878935592919323
77,0.878935592919323
78,0.878935592919323
79,0.878935592919323
80,0.878935592919323
81,0.878935592919323
82,0.878935592919323
83,0.878935592919323
84,0.878935592919323
85,0.878935592919323
86,0.878935592919323
87,0.878935592919323
88,0.878935592919323
89,0.878935592919323
90,0.878935592919323
91,0.878935592919323
92,0.878935592919323
93,0.878935592919323
94,0.878935592919323
95,0.878935592919323
96,0.878935592919323
97,0.878935592919323
98,0.878935592919323
99,0.878935592919323
100,0.878935592919323
