node_id,community_id
1,1
2,2
3,3
4,4
5,5
6,6
7,1
8,7
9,8
10,9
11,3
12,10
13,11
14,12
15,1
16,8
17,4
18,10
19,13
20,5
21,14
22,15
23,16
24,17
25,1
26,13
27,9
28,17
29,4
30,18
31,10
32,15
33,12
34,2
35,16
36,19
37,20
38,2
39,13
40,21
41,1
42,18
43,1
44,10
45,5
46,15
47,17
48,10
49,12
50,13
51,14
52,3
53,8
54,8
55,9
56,13
57,9
58,18
59,9
60,15
61,17
62,12
63,5
64,19
65,15
66,5
67,10
68,12
69,8
70,1
71,17
72,5
73,12
74,21
75,5
76,8
77,8
78,1
79,22
80,7
81,15
82,16
83,7
84,17
85,14
86,15
87,20
88,12
89,14
90,12
91,23
92,2
93,23
94,24
95,17
96,24
97,12
98,19
99,9
100,4
101,17
102,10
103,1
104,4
105,21
106,18
107,8
108,21
109,10
110,19
111,12
112,2
113,21
114,3
115,12
116,2
117,1
118,10
119,1
120,3
121,8
122,8
123,17
124,19
125,17
126,7
127,5
128,7
129,9
130,24
131,14
132,8
133,5
134,20
135,14
136,14
137,23
138,21
139,4
140,23
141,12
142,17
143,19
144,13
145,4
146,19
147,18
148,13
149,14
150,18
151,14
152,4
153,21
154,18
155,11
156,4
157,2
158,17
159,1
160,6
161,14
162,1
163,24
164,12
165,12
166,17
167,3
168,15
169,13
170,17
171,9
172,24
173,15
174,17
175,20
176,11
177,12
178,8
179,18
180,4
181,2
182,21
183,7
184,13
185,21
186,18
187,13
188,8
189,2
190,7
191,18
192,18
193,12
194,18
195,23
196,12
197,2
198,11
199,4
200,4
201,4
202,24
203,17
204,18
205,3
206,17
207,18
208,21
209,22
210,9
211,22
212,21
213,10
214,21
215,22
216,19
217,1
218,4
219,4
220,18
221,17
222,10
223,10
224,22
225,17
226,10
227,10
228,2
229,2
230,22
231,22
232,10
233,12
234,4
235,22
236,10
237,10
238,22
239,4
240,4
241,4
242,18
243,4
244,17
245,22
246,22
247,22
248,22
249,1
250,22
