node_id,community_id
1,1
2,2
3,3
4,4
5,5
6,1
7,6
8,7
9,8
10,8
11,1
12,8
13,9
14,2
15,10
16,11
17,12
18,13
19,8
20,3
21,9
22,9
23,12
24,8
25,6
26,5
27,8
28,2
29,3
30,14
31,14
32,5
33,13
34,3
35,9
36,9
37,7
38,2
39,5
40,14
41,2
42,15
43,5
44,16
45,9
46,1
47,15
48,16
49,14
50,3
51,16
52,17
53,6
54,11
55,4
56,5
57,11
58,13
59,8
60,6
61,5
62,18
63,14
64,12
65,19
66,20
67,2
68,5
69,1
70,17
71,19
72,9
73,21
74,21
75,7
76,11
77,19
78,10
79,1
80,3
81,9
82,9
83,3
84,6
85,13
86,2
87,7
88,15
89,20
90,9
91,3
92,17
93,10
94,12
95,13
96,7
97,15
98,7
99,8
100,3
101,3
102,15
103,10
104,1
105,11
106,13
107,11
108,4
109,16
110,3
111,17
112,3
113,2
114,7
115,17
116,8
117,15
118,14
119,6
120,13
121,3
122,11
123,13
124,9
125,19
126,10
127,3
128,13
129,2
130,14
131,2
132,19
133,9
134,7
135,5
136,20
137,10
138,14
139,11
140,10
141,7
142,15
143,17
144,5
145,1
146,2
147,17
148,12
149,20
150,15
151,1
152,6
153,8
154,15
155,21
156,8
157,2
158,20
159,3
160,2
161,20
162,13
163,7
164,17
165,17
166,8
167,19
168,9
169,5
170,13
171,8
172,7
173,1
174,5
175,7
176,21
177,10
178,6
179,13
180,1
181,2
182,14
183,8
184,3
185,16
186,16
187,10
188,3
189,2
190,21
191,3
192,15
193,14
194,10
195,2
196,17
197,2
198,21
199,4
200,19
201,4
202,14
203,13
204,6
205,17
206,12
207,19
208,12
209,1
210,8
211,1
212,14
213,16
214,14
215,1
216,16
217,16
218,4
219,4
220,14
221,1
222,20
223,10
224,1
225,16
226,19
227,1
228,4
229,1
230,1
231,17
232,3
233,19
234,2
235,1
236,16
237,16
238,1
239,4
240,4
241,8
242,1
243,4
244,4
245,8
246,1
247,1
248,1
249,4
250,1
