node_id,community_id
1,1
2,1
3,2
4,3
5,4
6,5
7,6
8,7
9,8
10,8
11,1
12,8
13,9
14,1
15,10
16,11
17,12
18,13
19,8
20,2
21,9
22,9
23,12
24,8
25,6
26,4
27,8
28,1
29,14
30,15
31,15
32,4
33,13
34,14
35,9
36,9
37,7
38,1
39,4
40,15
41,1
42,16
43,4
44,17
45,9
46,5
47,16
48,17
49,15
50,2
51,17
52,18
53,6
54,11
55,3
56,4
57,11
58,13
59,8
60,6
61,4
62,19
63,15
64,12
65,20
66,21
67,1
68,4
69,5
70,18
71,20
72,9
73,22
74,22
75,7
76,11
77,20
78,10
79,1
80,2
81,9
82,9
83,2
84,6
85,10
86,1
87,7
88,16
89,21
90,9
91,2
92,18
93,10
94,12
95,1
96,7
97,16
98,7
99,8
100,2
101,14
102,16
103,10
104,5
105,11
106,13
107,11
108,3
109,17
110,2
111,18
112,2
113,1
114,7
115,18
116,8
117,16
118,15
119,6
120,13
121,2
122,11
123,13
124,9
125,20
126,10
127,14
128,13
129,1
130,15
131,1
132,20
133,9
134,7
135,4
136,21
137,10
138,15
139,11
140,10
141,7
142,16
143,18
144,4
145,5
146,1
147,18
148,12
149,21
150,16
151,5
152,6
153,8
154,16
155,22
156,8
157,1
158,21
159,14
160,1
161,21
162,1
163,7
164,18
165,18
166,8
167,20
168,9
169,4
170,13
171,8
172,7
173,5
174,4
175,7
176,22
177,10
178,6
179,13
180,5
181,1
182,15
183,8
184,2
185,17
186,17
187,10
188,2
189,1
190,22
191,2
192,16
193,15
194,10
195,1
196,18
197,1
198,22
199,3
200,20
201,3
202,15
203,13
204,6
205,18
206,12
207,20
208,12
209,1
210,8
211,1
212,15
213,17
214,15
215,1
216,17
217,17
218,3
219,3
220,15
221,1
222,21
223,10
224,1
225,17
226,20
227,5
228,3
229,1
230,1
231,18
232,2
233,20
234,1
235,1
236,17
237,17
238,1
239,3
240,3
241,8
242,1
243,3
244,3
245,8
246,1
247,5
248,1
249,3
250,1
