node_id,community_id
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,6
10,5
11,9
12,6
13,10
14,11
15,1
16,2
17,4
18,12
19,5
20,13
21,11
22,14
23,3
24,9
25,7
26,5
27,6
28,2
29,4
30,15
31,16
32,5
33,4
34,2
35,14
36,14
37,8
38,2
39,5
40,6
41,7
42,15
43,5
44,17
45,10
46,14
47,15
48,13
49,15
50,7
51,6
52,11
53,18
54,3
55,6
56,6
57,6
58,15
59,6
60,7
61,5
62,12
63,13
64,7
65,19
66,13
67,2
68,11
69,18
70,18
71,12
72,1
73,10
74,16
75,14
76,3
77,3
78,1
79,3
80,19
81,14
82,14
83,19
84,12
85,6
86,2
87,8
88,13
89,13
90,10
91,19
92,11
93,1
94,3
95,9
96,8
97,15
98,8
99,12
100,13
101,13
102,6
103,1
104,3
105,3
106,9
107,3
108,7
109,17
110,19
111,11
112,19
113,16
114,8
115,11
116,6
117,7
118,15
119,2
120,10
121,18
122,3
123,9
124,14
125,12
126,19
127,13
128,9
129,6
130,1
131,2
132,3
133,14
134,8
135,5
136,6
137,1
138,16
139,3
140,1
141,19
142,15
143,11
144,3
145,3
146,9
147,15
148,18
149,6
150,15
151,3
152,7
153,16
154,15
155,10
156,6
157,2
158,9
159,9
160,6
161,6
162,7
163,8
164,11
165,11
166,12
167,12
168,14
169,3
170,9
171,10
172,8
173,18
174,16
175,8
176,10
177,10
178,18
179,15
180,3
181,2
182,16
183,18
184,3
185,16
186,18
187,1
188,3
189,1
190,10
191,8
192,16
193,18
194,12
195,18
196,11
197,2
198,10
199,4
200,12
201,4
202,16
203,9
204,12
205,4
206,9
207,12
208,17
209,6
210,6
211,6
212,16
213,17
214,16
215,6
216,17
217,17
218,4
219,4
220,16
221,6
222,17
223,17
224,6
225,17
226,17
227,17
228,4
229,6
230,6
231,6
232,17
233,17
234,4
235,6
236,17
237,17
238,6
239,4
240,4
241,4
242,6
243,4
244,4
245,6
246,6
247,6
248,6
249,4
250,6
