node_id,community_id
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,1
16,15
17,16
18,17
19,18
20,19
21,20
22,21
23,22
24,11
25,23
26,24
27,25
28,26
29,27
30,28
31,29
32,30
33,31
34,32
35,21
36,33
37,8
38,34
39,35
40,36
41,37
42,38
43,39
44,40
45,41
46,42
47,38
48,43
49,38
50,44
51,45
52,46
53,47
54,48
55,49
56,50
57,51
58,38
59,52
60,53
61,54
62,55
63,43
64,56
65,57
66,58
67,59
68,14
69,60
70,61
71,62
72,1
73,63
74,64
75,21
76,65
77,66
78,1
79,67
80,68
81,21
82,69
83,70
84,71
85,72
86,73
87,8
88,74
89,43
90,75
91,76
92,77
93,1
94,78
95,11
96,8
97,79
98,8
99,80
100,43
101,43
102,81
103,1
104,82
105,83
106,11
107,84
108,85
109,86
110,87
111,88
112,89
113,90
114,8
115,91
116,92
117,93
118,38
119,94
120,95
121,96
122,97
123,98
124,21
125,99
126,100
127,43
128,101
129,102
130,1
131,103
132,104
133,21
134,8
135,105
136,106
137,1
138,107
139,108
140,1
141,109
142,38
143,14
144,110
145,111
146,112
147,38
148,113
149,114
150,38
151,115
152,116
153,117
154,38
155,118
156,119
157,120
158,11
159,121
160,122
161,123
162,124
163,8
164,125
165,14
166,126
167,127
168,21
169,128
170,11
171,129
172,8
173,130
174,117
175,8
176,131
177,132
178,133
179,38
180,134
181,135
182,117
183,136
184,137
185,117
186,138
187,1
188,139
189,1
190,140
191,8
192,117
193,141
194,142
195,143
196,14
197,144
198,145
199,31
200,146
201,31
202,117
203,11
204,147
205,31
206,11
207,148
208,149
209,150
210,151
211,152
212,117
213,149
214,117
215,153
216,149
217,149
218,31
219,31
220,117
221,154
222,149
223,149
224,155
225,149
226,149
227,149
228,31
229,156
230,157
231,158
232,149
233,149
234,31
235,159
236,149
237,149
238,160
239,31
240,31
241,31
242,161
243,31
244,31
245,162
246,163
247,164
248,165
249,31
250,166
