individual_id,Modularity
1,0.463739372260874
2,0.463739372260874
3,0.463739372260874
4,0.463739372260874
5,0.463739372260874
6,0.463739372260874
7,0.463739372260874
8,0.463739372260874
9,0.469562999548728
10,0.469562999548728
11,0.469562999548728
12,0.473722733325766
13,0.473722733325766
14,0.473722733325766
15,0.473722733325766
16,0.477050520347397
17,0.477050520347397
18,0.478714413858212
19,0.478714413858212
20,0.480378307369027
21,0.480378307369027
22,0.480378307369027
23,0.480378307369027
24,0.480378307369027
25,0.480378307369027
26,0.480378307369027
27,0.480378307369027
28,0.480378307369027
29,0.480378307369027
30,0.480378307369027
31,0.480378307369027
32,0.47954636061362
33,0.47954636061362
34,0.47954636061362
35,0.47954636061362
36,0.47954636061362
37,0.47954636061362
38,0.47954636061362
39,0.47954636061362
40,0.47954636061362
41,0.47954636061362
42,0.481210254124435
43,0.482042200879843
44,0.482042200879843
45,0.482042200879843
46,0.482042200879843
47,0.482042200879843
48,0.482042200879843
49,0.483706094390658
50,0.483706094390658
51,0.483706094390658
52,0.483706094390658
53,0.483706094390658
54,0.484538041146065
55,0.485369987901473
56,0.485369987901473
57,0.485369987901473
58,0.485369987901473
59,0.487033881412288
60,0.487033881412288
61,0.487033881412288
62,0.487033881412288
63,0.487033881412288
64,0.487033881412288
65,0.487033881412288
66,0.487033881412288
67,0.487033881412288
68,0.487033881412288
69,0.488697774923104
70,0.488697774923104
71,0.488697774923104
72,0.488697774923104
73,0.490361668433919
74,0.490361668433919
75,0.490361668433919
76,0.490361668433919
77,0.490361668433919
78,0.490361668433919
79,0.490361668433919
80,0.488697774923104
81,0.488697774923104
82,0.488697774923104
83,0.488697774923104
84,0.488697774923104
85,0.488697774923104
86,0.488697774923104
87,0.488697774923104
88,0.488697774923104
89,0.488697774923104
90,0.487865828167696
91,0.487865828167696
92,0.487033881412288
93,0.487033881412288
94,0.488697774923104
95,0.488697774923104
96,0.488697774923104
97,0.488697774923104
98,0.488697774923104
99,0.488697774923104
100,0.488697774923104
