individual_id,Modularity
1,0.349903170257004
2,0.349903170257004
3,0.349903170257004
4,0.349903170257004
5,0.349903170257004
6,0.349903170257004
7,0.353230957278634
8,0.353230957278634
9,0.353230957278634
10,0.366542105365157
11,0.369869892386787
12,0.369869892386787
13,0.369869892386787
14,0.369869892386787
15,0.369869892386787
16,0.369869892386787
17,0.369869892386787
18,0.369869892386787
19,0.370701839142195
20,0.370701839142195
21,0.370701839142195
22,0.370701839142195
23,0.370701839142195
24,0.370701839142195
25,0.370701839142195
26,0.393471363589802
27,0.399294990877655
28,0.399294990877655
29,0.400958884388471
30,0.402622777899286
31,0.400958884388471
32,0.400958884388471
33,0.400958884388471
34,0.400958884388471
35,0.400958884388471
36,0.402622777899286
37,0.402622777899286
38,0.405118618165509
39,0.405118618165509
40,0.405118618165509
41,0.405118618165509
42,0.405118618165509
43,0.405118618165509
44,0.405118618165509
45,0.405118618165509
46,0.405118618165509
47,0.405118618165509
48,0.403454724654694
49,0.404286671410101
50,0.405950564920917
51,0.405950564920917
52,0.405950564920917
53,0.405950564920917
54,0.417597819496624
55,0.417597819496624
56,0.417597819496624
57,0.417597819496624
58,0.417597819496624
59,0.417597819496624
60,0.417597819496624
61,0.417597819496624
62,0.417597819496624
63,0.417597819496624
64,0.417597819496624
65,0.431110378985662
66,0.431110378985662
67,0.437117076087829
68,0.437117076087829
69,0.437117076087829
70,0.437117076087829
71,0.437117076087829
72,0.437949022843237
73,0.436285129332422
74,0.430461502044568
75,0.430461502044568
76,0.430461502044568
77,0.430461502044568
78,0.430461502044568
79,0.430461502044568
80,0.430461502044568
81,0.430461502044568
82,0.430461502044568
83,0.430461502044568
84,0.430461502044568
85,0.430461502044568
86,0.430461502044568
87,0.424637874756714
88,0.424637874756714
89,0.424637874756714
90,0.424637874756714
91,0.424637874756714
92,0.42630176826753
93,0.42630176826753
94,0.42630176826753
95,0.42630176826753
96,0.42630176826753
97,0.42630176826753
98,0.42630176826753
99,0.42630176826753
100,0.42630176826753
