node_id,community_id
1,1
2,2
3,3
4,4
5,5
6,6
7,6
8,5
9,7
10,5
11,6
12,7
13,8
14,9
15,1
16,2
17,4
18,10
19,5
20,11
21,9
22,12
23,13
24,6
25,6
26,5
27,7
28,2
29,4
30,14
31,5
32,5
33,4
34,6
35,12
36,12
37,15
38,2
39,5
40,7
41,6
42,14
43,5
44,16
45,8
46,12
47,14
48,11
49,14
50,6
51,6
52,9
53,17
54,3
55,6
56,6
57,7
58,14
59,7
60,6
61,5
62,10
63,11
64,6
65,14
66,11
67,2
68,9
69,17
70,17
71,10
72,1
73,8
74,5
75,12
76,3
77,3
78,1
79,13
80,14
81,12
82,12
83,14
84,10
85,6
86,2
87,15
88,11
89,11
90,8
91,14
92,9
93,1
94,13
95,6
96,15
97,14
98,15
99,10
100,11
101,11
102,6
103,1
104,13
105,3
106,6
107,3
108,6
109,16
110,14
111,9
112,14
113,5
114,15
115,9
116,7
117,6
118,14
119,2
120,8
121,17
122,3
123,6
124,12
125,10
126,14
127,11
128,6
129,7
130,1
131,2
132,3
133,12
134,15
135,5
136,6
137,1
138,5
139,3
140,1
141,14
142,14
143,9
144,13
145,13
146,6
147,14
148,17
149,6
150,14
151,13
152,6
153,5
154,14
155,8
156,7
157,2
158,6
159,6
160,6
161,6
162,6
163,15
164,9
165,9
166,10
167,10
168,12
169,13
170,6
171,8
172,15
173,17
174,5
175,6
176,8
177,8
178,17
179,14
180,13
181,2
182,5
183,17
184,13
185,5
186,17
187,1
188,13
189,1
190,8
191,15
192,5
193,17
194,10
195,17
196,9
197,2
198,8
199,4
200,10
201,4
202,5
203,6
204,10
205,4
206,6
207,10
208,16
209,18
210,18
211,18
212,5
213,16
214,5
215,18
216,16
217,16
218,4
219,4
220,5
221,18
222,16
223,16
224,18
225,16
226,16
227,16
228,4
229,18
230,18
231,18
232,16
233,16
234,4
235,18
236,16
237,16
238,18
239,4
240,4
241,4
242,18
243,4
244,4
245,18
246,18
247,18
248,18
249,4
250,18
