node_id,community_id
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,5
9,8
10,5
11,6
12,8
13,9
14,10
15,1
16,2
17,4
18,11
19,5
20,12
21,6
22,13
23,14
24,6
25,7
26,5
27,9
28,2
29,4
30,15
31,5
32,5
33,4
34,6
35,13
36,13
37,16
38,2
39,5
40,8
41,7
42,17
43,5
44,8
45,9
46,13
47,15
48,12
49,15
50,7
51,6
52,10
53,18
54,3
55,6
56,6
57,8
58,17
59,8
60,7
61,5
62,5
63,12
64,7
65,15
66,12
67,2
68,10
69,18
70,18
71,11
72,1
73,9
74,5
75,13
76,3
77,3
78,1
79,14
80,15
81,13
82,13
83,15
84,11
85,6
86,2
87,16
88,12
89,12
90,9
91,15
92,10
93,1
94,14
95,6
96,16
97,15
98,16
99,11
100,12
101,12
102,6
103,1
104,14
105,3
106,6
107,3
108,7
109,8
110,15
111,10
112,15
113,5
114,16
115,10
116,8
117,7
118,17
119,2
120,9
121,18
122,3
123,6
124,13
125,11
126,15
127,12
128,6
129,8
130,1
131,2
132,3
133,13
134,16
135,5
136,6
137,1
138,5
139,3
140,1
141,15
142,15
143,6
144,14
145,14
146,6
147,17
148,18
149,6
150,17
151,14
152,7
153,5
154,15
155,9
156,8
157,2
158,6
159,6
160,6
161,6
162,7
163,16
164,10
165,10
166,11
167,11
168,13
169,14
170,6
171,9
172,16
173,18
174,5
175,7
176,9
177,9
178,18
179,15
180,14
181,2
182,5
183,18
184,14
185,5
186,18
187,1
188,14
189,1
190,9
191,16
192,5
193,18
194,11
195,18
196,10
197,2
198,9
199,4
200,11
201,4
202,5
203,6
204,11
205,4
206,6
207,11
208,8
209,19
210,19
211,19
212,5
213,8
214,5
215,19
216,8
217,8
218,4
219,4
220,5
221,19
222,8
223,8
224,19
225,8
226,8
227,8
228,4
229,19
230,19
231,19
232,8
233,8
234,4
235,19
236,8
237,8
238,19
239,4
240,4
241,4
242,19
243,4
244,4
245,19
246,19
247,19
248,19
249,4
250,19
