node_id,community_id
1,1
2,2
3,3
4,3
5,4
6,5
7,3
8,6
9,7
10,8
11,9
12,5
13,6
14,10
15,1
16,11
17,5
18,3
19,12
20,4
21,5
22,4
23,4
24,13
25,13
26,12
27,8
28,13
29,3
30,14
31,3
32,4
33,3
34,15
35,9
36,15
37,16
38,15
39,3
40,9
41,3
42,17
43,3
44,3
45,4
46,4
47,13
48,3
49,10
50,16
51,5
52,3
53,6
54,7
55,3
56,12
57,6
58,17
59,3
60,18
61,13
62,19
63,4
64,14
65,4
66,4
67,3
68,10
69,18
70,3
71,13
72,12
73,19
74,9
75,17
76,8
77,4
78,14
79,11
80,20
81,4
82,4
83,6
84,13
85,5
86,4
87,10
88,19
89,5
90,11
91,21
92,15
93,21
94,20
95,13
96,20
97,19
98,14
99,3
100,3
101,13
102,3
103,1
104,3
105,9
106,17
107,3
108,17
109,3
110,14
111,19
112,15
113,9
114,8
115,10
116,15
117,3
118,3
119,3
120,17
121,7
122,18
123,13
124,14
125,13
126,6
127,12
128,3
129,8
130,20
131,5
132,2
133,4
134,16
135,5
136,5
137,21
138,9
139,3
140,21
141,19
142,13
143,14
144,2
145,9
146,2
147,17
148,12
149,4
150,12
151,5
152,3
153,9
154,1
155,6
156,3
157,15
158,13
159,1
160,5
161,5
162,3
163,20
164,19
165,10
166,13
167,3
168,4
169,12
170,13
171,3
172,3
173,16
174,13
175,6
176,13
177,10
178,21
179,17
180,2
181,21
182,9
183,6
184,12
185,9
186,17
187,20
188,2
189,15
190,6
191,15
192,17
193,19
194,17
195,21
196,9
197,15
198,6
199,3
200,3
201,3
202,20
203,13
204,17
205,3
206,13
207,13
208,9
209,11
210,3
211,11
212,9
213,3
214,9
215,3
216,14
217,3
218,3
219,3
220,17
221,13
222,3
223,3
224,11
225,13
226,3
227,3
228,15
229,15
230,11
231,11
232,3
233,1
234,3
235,11
236,3
237,3
238,11
239,3
240,3
241,3
242,17
243,3
244,13
245,11
246,11
247,4
248,11
249,3
250,11
