iter_num,Modularity
1,0.66953382042242
2,0.725418244691405
3,0.725418244691405
4,0.725418244691405
5,0.725418244691405
6,0.725418244691405
7,0.725418244691405
8,0.725418244691405
9,0.725418244691405
10,0.725418244691405
11,0.725418244691405
12,0.725418244691405
13,0.725418244691405
14,0.725418244691405
15,0.725418244691405
16,0.725418244691405
17,0.725418244691405
18,0.725418244691405
19,0.725418244691405
20,0.725418244691405
21,0.725418244691405
22,0.725418244691405
23,0.725418244691405
24,0.725418244691405
25,0.725418244691405
26,0.725418244691405
27,0.725418244691405
28,0.725418244691405
29,0.725418244691405
30,0.725418244691405
31,0.725418244691405
32,0.725418244691405
33,0.725418244691405
34,0.725418244691405
35,0.725418244691405
36,0.725418244691405
37,0.725418244691405
38,0.725418244691405
39,0.725418244691405
40,0.725418244691405
41,0.725418244691405
42,0.725418244691405
43,0.725418244691405
44,0.725418244691405
45,0.725418244691405
46,0.725418244691405
47,0.725418244691405
48,0.725418244691405
49,0.725418244691405
50,0.725418244691405
51,0.725418244691405
52,0.725418244691405
53,0.725418244691405
54,0.725418244691405
55,0.725418244691405
56,0.725418244691405
57,0.725418244691405
58,0.725418244691405
59,0.725418244691405
60,0.725418244691405
61,0.725418244691405
62,0.725418244691405
63,0.725418244691405
64,0.725418244691405
65,0.725418244691405
66,0.725418244691405
67,0.725418244691405
68,0.725418244691405
69,0.725418244691405
70,0.725418244691405
71,0.725418244691405
72,0.725418244691405
73,0.725418244691405
74,0.725418244691405
75,0.725418244691405
76,0.725418244691405
77,0.725418244691405
78,0.725418244691405
79,0.725418244691405
80,0.725418244691405
81,0.725418244691405
82,0.725418244691405
83,0.725418244691405
84,0.725418244691405
85,0.725418244691405
86,0.725418244691405
87,0.725418244691405
88,0.725418244691405
89,0.725418244691405
90,0.725418244691405
91,0.725418244691405
92,0.725418244691405
93,0.725418244691405
94,0.725418244691405
95,0.725418244691405
96,0.725418244691405
97,0.725418244691405
98,0.725418244691405
99,0.725418244691405
100,0.725418244691405
