node_id,community_id
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,4
9,8
10,9
11,10
12,9
13,11
14,12
15,1
16,6
17,4
18,6
19,13
20,5
21,6
22,11
23,14
24,10
25,7
26,13
27,9
28,9
29,4
30,15
31,16
32,5
33,12
34,2
35,14
36,2
37,8
38,2
39,13
40,2
41,7
42,15
43,7
44,16
45,5
46,10
47,10
48,16
49,12
50,7
51,6
52,12
53,8
54,6
55,6
56,13
57,9
58,6
59,9
60,7
61,10
62,12
63,10
64,6
65,14
66,14
67,2
68,12
69,6
70,8
71,10
72,14
73,17
74,2
75,14
76,8
77,8
78,1
79,8
80,18
81,10
82,14
83,18
84,10
85,6
86,2
87,12
88,12
89,6
90,17
91,1
92,2
93,1
94,19
95,10
96,19
97,18
98,20
99,9
100,4
101,10
102,16
103,1
104,4
105,6
106,15
107,8
108,7
109,16
110,18
111,12
112,2
113,2
114,3
115,12
116,2
117,7
118,15
119,7
120,3
121,8
122,8
123,10
124,14
125,10
126,18
127,14
128,18
129,9
130,1
131,6
132,6
133,14
134,8
135,6
136,6
137,1
138,7
139,6
140,1
141,17
142,10
143,20
144,13
145,3
146,20
147,15
148,15
149,6
150,15
151,6
152,4
153,7
154,15
155,11
156,4
157,2
158,10
159,1
160,6
161,6
162,7
163,19
164,12
165,12
166,10
167,3
168,14
169,13
170,10
171,9
172,19
173,10
174,10
175,8
176,11
177,17
178,6
179,15
180,3
181,2
182,2
183,18
184,3
185,7
186,15
187,1
188,2
189,2
190,18
191,15
192,15
193,12
194,15
195,1
196,12
197,2
198,11
199,4
200,18
201,4
202,19
203,10
204,15
205,3
206,10
207,15
208,15
209,8
210,9
211,8
212,2
213,16
214,2
215,8
216,16
217,16
218,4
219,4
220,15
221,10
222,16
223,16
224,8
225,10
226,16
227,16
228,2
229,2
230,8
231,8
232,16
233,12
234,4
235,8
236,16
237,16
238,8
239,4
240,4
241,4
242,15
243,4
244,10
245,8
246,8
247,8
248,8
249,4
250,8
