node_id,community_id
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,10
13,12
14,13
15,1
16,9
17,4
18,6
19,14
20,5
21,6
22,12
23,5
24,11
25,7
26,14
27,10
28,10
29,4
30,15
31,10
32,5
33,13
34,2
35,5
36,2
37,16
38,2
39,14
40,17
41,7
42,15
43,7
44,10
45,5
46,5
47,11
48,10
49,13
50,7
51,6
52,3
53,9
54,9
55,6
56,14
57,10
58,15
59,10
60,7
61,11
62,13
63,5
64,9
65,5
66,5
67,2
68,13
69,9
70,9
71,11
72,5
73,18
74,17
75,5
76,9
77,9
78,1
79,16
80,8
81,5
82,5
83,8
84,11
85,6
86,2
87,16
88,13
89,6
90,18
91,1
92,2
93,1
94,19
95,11
96,19
97,8
98,20
99,10
100,4
101,11
102,10
103,1
104,4
105,9
106,15
107,9
108,7
109,10
110,8
111,13
112,2
113,17
114,3
115,13
116,2
117,7
118,15
119,7
120,3
121,9
122,9
123,11
124,5
125,11
126,8
127,5
128,8
129,10
130,1
131,6
132,9
133,5
134,16
135,6
136,6
137,1
138,17
139,9
140,1
141,18
142,11
143,20
144,14
145,3
146,20
147,15
148,15
149,6
150,15
151,6
152,4
153,17
154,15
155,12
156,4
157,2
158,11
159,1
160,6
161,6
162,7
163,19
164,13
165,13
166,11
167,3
168,5
169,14
170,11
171,10
172,19
173,5
174,11
175,16
176,5
177,18
178,9
179,15
180,3
181,2
182,17
183,8
184,3
185,17
186,15
187,1
188,17
189,2
190,8
191,15
192,15
193,13
194,15
195,1
196,13
197,2
198,12
199,4
200,8
201,4
202,19
203,11
204,15
205,3
206,11
207,15
208,17
209,16
210,10
211,16
212,17
213,10
214,17
215,16
216,10
217,10
218,4
219,4
220,15
221,11
222,10
223,10
224,16
225,11
226,10
227,10
228,2
229,2
230,16
231,16
232,10
233,13
234,4
235,16
236,10
237,10
238,16
239,4
240,4
241,4
242,15
243,4
244,11
245,16
246,16
247,16
248,16
249,4
250,16
