individual_id,Modularity
1,0.365408389531727
2,0.365408389531727
3,0.365408389531727
4,0.365408389531727
5,0.371375993964805
6,0.371375993964805
7,0.371375993964805
8,0.377343598397882
9,0.377343598397882
10,0.377343598397882
11,0.377343598397882
12,0.377343598397882
13,0.370523479045794
14,0.370523479045794
15,0.370523479045794
16,0.356883240341616
17,0.356883240341616
18,0.353473180665572
19,0.353473180665572
20,0.353473180665572
21,0.353473180665572
22,0.353473180665572
23,0.353473180665572
24,0.356030725422605
25,0.356030725422605
26,0.365408389531727
27,0.365408389531727
28,0.365408389531727
29,0.365408389531727
30,0.365408389531727
31,0.364555874612716
32,0.364555874612716
33,0.364555874612716
34,0.372771414804107
35,0.393541381859093
36,0.393541381859093
37,0.393541381859093
38,0.393541381859093
39,0.393541381859093
40,0.401214016130193
41,0.401214016130193
42,0.401214016130193
43,0.401214016130193
44,0.401214016130193
45,0.401214016130193
46,0.401214016130193
47,0.401214016130193
48,0.401214016130193
49,0.401214016130193
50,0.401214016130193
51,0.401214016130193
52,0.401214016130193
53,0.419969344348437
54,0.419969344348437
55,0.419969344348437
56,0.419969344348437
57,0.419969344348437
58,0.419969344348437
59,0.419969344348437
60,0.419969344348437
61,0.418264314510414
62,0.418264314510414
63,0.418264314510414
64,0.418264314510414
65,0.418264314510414
66,0.403308964343364
67,0.403308964343364
68,0.403308964343364
69,0.403308964343364
70,0.403308964343364
71,0.403308964343364
72,0.403308964343364
73,0.404161479262375
74,0.404161479262375
75,0.404161479262375
76,0.404161479262375
77,0.404161479262375
78,0.404161479262375
79,0.405013994181386
80,0.405013994181386
81,0.405013994181386
82,0.405013994181386
83,0.405013994181386
84,0.403951802745636
85,0.405656832583658
86,0.405656832583658
87,0.405656832583658
88,0.405656832583658
89,0.405656832583658
90,0.390553218952431
91,0.390553218952431
92,0.387995674195398
93,0.387995674195398
94,0.387995674195398
95,0.387995674195398
96,0.387995674195398
97,0.387995674195398
98,0.387995674195398
99,0.387995674195398
100,0.387995674195398
