individual_id,NMI
1,0.818989994513321
2,0.818989994513321
3,0.818989994513321
4,0.818989994513321
5,0.818989994513321
6,0.817283081848362
7,0.817283081848362
8,0.817283081848362
9,0.817283081848362
10,0.861492234194911
11,0.861492234194911
12,0.861492234194911
13,0.861492234194911
14,0.861492234194911
15,0.80224787325557
16,0.80224787325557
17,0.80224787325557
18,0.744477069064671
19,0.744477069064671
20,0.744477069064671
21,0.741863203907577
22,0.741534475408985
23,0.734856395096747
24,0.766324815289722
25,0.771715087693081
26,0.771715087693081
27,0.771715087693081
28,0.771715087693081
29,0.771715087693081
30,0.771715087693081
31,0.771715087693081
32,0.771715087693081
33,0.835684392088796
34,0.873234597642511
35,0.873234597642511
36,0.873234597642511
37,0.873234597642511
38,0.873234597642511
39,0.873234597642511
40,0.873234597642511
41,0.873234597642511
42,0.854310662936964
43,0.854310662936964
44,0.854310662936964
45,0.854310662936964
46,0.856077448119324
47,0.856077448119324
48,0.856077448119324
49,0.856077448119324
50,0.856077448119324
51,0.757829596343975
52,0.757829596343975
53,0.757829596343975
54,0.75975886626193
55,0.8243150502847
56,0.840083691196259
57,0.842131314774385
58,0.842131314774385
59,0.842131314774385
60,0.842131314774385
61,0.842131314774385
62,0.842131314774385
63,0.842131314774385
64,0.842131314774385
65,0.835340978853091
66,0.835340978853091
67,0.835340978853091
68,0.835340978853091
69,0.835340978853091
70,0.817274397658264
71,0.817274397658264
72,0.830083606089626
73,0.830083606089626
74,0.830083606089626
75,0.830083606089626
76,0.830083606089626
77,0.817810806347457
78,0.817810806347457
79,0.817810806347457
80,0.817810806347457
81,0.817810806347457
82,0.826899241989742
83,0.828957172422252
84,0.828957172422252
85,0.828957172422252
86,0.828957172422252
87,0.828957172422252
88,0.828957172422252
89,0.851653769872323
90,0.825899343277978
91,0.825899343277978
92,0.825899343277978
93,0.860052826863487
94,0.860052826863487
95,0.860052826863487
96,0.860052826863487
97,0.860052826863487
98,0.873234597642511
99,0.873234597642511
100,0.873234597642511
