edge_id,node1,node2
418,202,74
419,212,74
420,214,74
421,220,74
422,239,74
423,87,75
424,96,75
425,98,75
426,115,75
427,163,75
428,175,75
429,208,75
430,77,76
431,105,76
432,107,76
433,120,76
434,122,76
435,94,77
436,148,77
437,152,77
438,178,77
439,183,77
440,195,77
441,93,78
442,137,78
443,177,78
444,184,78
445,187,78
446,194,78
447,223,78
448,101,79
449,229,79
450,242,79
451,246,79
452,247,79
453,248,79
454,250,79
455,91,80
456,110,80
457,112,80
458,126,80
459,191,80
460,82,81
461,133,81
462,134,81
463,168,81
464,124,82
465,168,82
466,212,82
467,86,83
468,110,83
469,112,83
470,121,83
471,126,83
472,133,83
473,191,83
474,108,84
475,136,84
476,140,84
477,152,84
478,102,85
479,136,85
480,149,85
481,160,85
482,161,85
483,222,85
484,113,86
485,157,86
486,189,86
487,197,86
488,234,86
489,98,87
490,141,87
491,175,87
492,200,87
493,208,87
494,101,88
495,127,88
496,159,88
497,180,88
498,136,89
499,149,89
500,160,89
501,161,89
502,162,89
503,222,89
504,135,90
505,144,90
506,170,90
507,174,90
508,100,91
509,121,91
510,124,91
511,126,91
512,184,91
513,191,91
514,164,92
515,165,92
516,193,92
517,196,92
518,205,92
519,209,92
520,140,93
521,177,93
522,187,93
523,194,93
524,223,93
525,148,94
526,178,94
527,183,94
528,195,94
529,158,95
530,170,95
531,203,95
532,206,95
533,243,95
534,248,95
535,134,96
536,163,96
537,172,96
538,208,96
539,220,96
540,109,97
541,142,97
542,150,97
543,154,97
544,179,97
545,192,97
546,114,98
547,172,98
548,175,98
549,208,98
550,116,99
551,166,99
552,171,99
553,202,99
554,210,99
555,241,99
556,245,99
557,110,100
558,112,100
559,121,100
560,126,100
561,157,100
562,191,100
563,119,101
564,127,101
565,159,101
566,107,102
567,136,102
568,149,102
569,160,102
570,161,102
571,222,102
572,247,102
573,137,103
574,140,103
575,177,103
576,187,103
577,194,103
578,223,103
579,235,103
580,145,104
581,151,104
582,169,104
583,173,104
584,180,104
585,188,104
586,210,104
587,227,104
588,107,105
589,122,105
590,132,105
591,201,105
592,235,105
593,123,106
594,128,106
595,146,106
596,158,106
597,170,106
598,187,106
599,203,106
600,206,106
601,122,107
602,123,107
603,132,107
604,119,108
605,152,108
606,159,108
607,162,108
608,154,109
609,216,109
610,225,109
611,226,109
612,232,109
613,236,109
614,237,109
615,112,110
616,126,110
617,191,110
618,198,110
619,115,111
620,143,111
621,164,111
622,165,111
623,196,111
624,205,111
625,218,111
626,121,112
627,191,112
628,237,112
629,129,113
630,141,113
631,157,113
632,189,113
633,197,113
634,234,113
635,134,114
636,141,114
637,163,114
638,172,114
639,200,114
640,208,114
641,164,115
642,165,115
643,193,115
644,196,115
645,205,115
646,223,115
647,128,116
648,153,116
649,166,116
650,210,116
651,241,116
652,245,116
653,119,117
654,162,117
655,182,118
656,185,118
657,202,118
658,212,118
659,214,118
660,220,118
661,223,118
662,242,118
663,152,119
664,162,119
665,155,120
666,176,120
667,184,120
668,190,120
669,198,120
670,126,121
671,191,121
672,236,121
673,248,121
674,132,122
675,128,123
676,146,123
677,158,123
678,203,123
679,206,123
680,223,123
681,133,124
682,168,124
683,167,125
684,200,125
685,204,125
686,207,125
687,233,125
688,244,125
689,128,126
690,164,126
691,191,126
692,159,127
693,191,127
694,146,128
695,158,128
696,170,128
697,203,128
698,206,128
699,131,129
700,148,129
701,181,129
702,189,129
703,197,129
704,234,129
705,131,130
706,138,130
707,182,130
708,202,130
709,212,130
710,214,130
711,220,130
712,249,130
713,157,131
714,189,131
715,190,131
716,197,131
717,234,131
718,239,132
719,168,133
720,217,133
721,158,134
722,163,134
723,172,134
724,175,134
725,208,134
726,144,135
727,145,135
728,168,135
729,174,135
730,149,136
731,160,136
732,161,136
733,222,136
734,250,136
735,140,137
736,177,137
737,187,137
738,194,137
739,223,137
740,224,137
741,246,137
742,182,138
743,185,138
744,202,138
745,213,138
746,214,138
747,220,138
748,236,138
749,177,140
750,187,140
751,194,140
752,223,140
753,163,141
754,170,141
755,172,141
756,175,141
757,208,141
758,147,142
759,150,142
760,154,142
761,174,142
762,179,142
763,192,142
764,216,142
765,164,143
766,165,143
767,193,143
768,196,143
769,205,143
770,208,143
771,215,143
772,174,144
773,151,145
774,169,145
775,173,145
776,177,145
777,180,145
778,188,145
779,227,145
780,147,146
781,158,146
782,170,146
783,203,146
784,206,146
785,240,146
786,150,147
787,154,147
788,179,147
789,192,147
790,228,147
791,178,148
792,183,148
793,195,148
794,228,148
795,160,149
796,161,149
797,213,149
798,221,149
799,222,149
800,154,150
801,179,150
802,192,150
803,209,150
804,214,150
805,169,151
806,173,151
807,180,151
808,188,151
809,227,151
810,249,151
811,229,152
812,171,153
813,210,153
814,234,153
815,241,153
816,245,153
817,247,153
818,179,154
819,192,154
820,246,154
821,176,155
822,184,155
823,190,155
824,198,155
825,229,155
826,166,156
827,171,156
828,210,156
829,233,156
830,241,156
831,245,156
832,181,157
833,189,157
834,197,157
835,222,157
836,234,157
837,170,158
838,203,158
839,206,158
840,219,159
841,233,159
842,161,160
843,177,160
844,204,160
845,205,160
846,222,160
847,171,161
848,205,161
849,222,161
850,175,162
851,165,163
852,172,163
853,175,163
854,208,163
855,232,163
856,165,164
857,193,164
858,196,164
859,205,164
860,231,164
861,181,165
862,193,165
863,196,165
864,205,165
865,210,166
866,211,166
867,241,166
868,245,166
869,200,167
870,204,167
871,207,167
872,224,167
873,232,167
874,233,167
875,169,168
876,173,169
877,180,169
878,188,169
879,227,169
880,203,170
881,206,170
882,210,171
883,224,171
884,241,171
885,245,171
886,175,172
887,208,172
888,225,172
889,178,173
890,180,173
891,188,173
892,197,173
893,227,173
894,192,174
895,196,175
896,208,175
897,184,176
898,190,176
899,198,176
900,249,176
901,187,177
902,194,177
903,223,177
904,183,178
905,195,178
906,225,178
907,192,179
908,213,179
909,188,180
910,227,180
911,189,181
912,197,181
913,234,181
914,185,182
915,188,182
916,202,182
917,212,182
918,214,182
919,220,182
920,195,183
921,201,183
922,190,184
923,198,184
924,212,184
925,202,185
926,212,185
927,214,185
928,220,185
929,227,185
930,213,186
931,216,186
932,217,186
933,225,186
934,226,186
935,232,186
936,236,186
937,237,186
938,241,186
939,194,187
940,199,187
941,223,187
942,245,187
943,197,188
944,227,188
945,233,188
946,197,189
947,226,189
948,234,189
949,239,189
950,192,190
951,198,190
952,244,190
953,245,191
954,238,192
955,196,193
956,205,193
957,230,193
958,223,194
959,242,194
960,198,195
961,202,195
962,237,195
963,205,196
964,247,196
965,234,197
966,219,198
967,201,199
968,215,199
969,218,199
970,219,199
971,228,199
972,239,199
973,240,199
974,243,199
975,244,199
976,249,199
977,204,200
978,207,200
979,233,200
980,218,201
981,219,201
982,228,201
983,239,201
984,240,201
985,243,201
986,244,201
987,249,201
988,212,202
989,214,202
990,220,202
991,206,203
992,240,203
993,207,204
994,214,204
995,230,204
996,233,204
997,240,205
998,247,206
999,250,206
1000,208,207
1001,233,207
1002,235,207
1003,238,207
1004,212,209
1005,221,209
1006,224,209
1007,229,209
1008,230,209
1009,231,209
1010,235,209
1011,238,209
1012,242,209
1013,246,209
1014,247,209
1015,248,209
1016,250,209
1017,241,210
1018,245,210
1019,246,210
1020,219,211
1021,221,211
1022,224,211
1023,229,211
1024,230,211
1025,231,211
1026,234,211
1027,235,211
1028,238,211
1029,242,211
1030,246,211
1031,247,211
1032,248,211
1033,250,211
1034,214,212
1035,220,212
1036,228,212
1037,216,213
1038,217,213
1039,225,213
1040,226,213
1041,232,213
1042,236,213
1043,237,213
1044,220,214
1045,222,214
1046,221,215
1047,224,215
1048,229,215
1049,230,215
1050,231,215
1051,235,215
1052,238,215
1053,242,215
1054,246,215
1055,247,215
1056,248,215
1057,250,215
1058,217,216
1059,225,216
1060,226,216
1061,232,216
1062,236,216
1063,237,216
1064,225,217
1065,226,217
1066,230,217
1067,232,217
1068,236,217
1069,237,217
1070,219,218
1071,221,218
1072,228,218
1073,239,218
1074,240,218
1075,243,218
1076,244,218
1077,249,218
1078,228,219
1079,239,219
1080,240,219
1081,243,219
1082,244,219
1083,249,219
1084,232,220
1085,236,220
1086,245,220
1087,224,221
1088,229,221
1089,230,221
1090,231,221
1091,235,221
1092,238,221
1093,242,221
1094,246,221
1095,247,221
1096,248,221
1097,250,221
1098,230,222
1099,229,224
1100,230,224
1101,231,224
1102,235,224
1103,238,224
1104,242,224
1105,246,224
1106,247,224
1107,248,224
1108,250,224
1109,226,225
1110,232,225
1111,236,225
1112,237,225
1113,229,226
1114,232,226
1115,236,226
1116,237,226
1117,241,226
1118,234,227
1119,244,227
1120,239,228
1121,240,228
1122,243,228
1123,244,228
1124,249,228
1125,230,229
1126,231,229
1127,235,229
1128,238,229
1129,242,229
1130,246,229
1131,247,229
1132,248,229
1133,250,229
1134,231,230
1135,235,230
1136,238,230
1137,242,230
1138,246,230
1139,247,230
1140,248,230
1141,250,230
1142,235,231
1143,238,231
1144,242,231
1145,243,231
1146,246,231
1147,247,231
1148,248,231
1149,250,231
1150,236,232
1151,237,232
1152,238,235
1153,242,235
1154,246,235
1155,247,235
1156,248,235
1157,250,235
1158,237,236
1159,242,238
1160,246,238
1161,247,238
1162,248,238
1163,250,238
1164,240,239
1165,243,239
1166,244,239
1167,249,239
1168,243,240
1169,244,240
1170,248,240
1171,249,240
1172,243,241
1173,245,241
1174,246,242
1175,247,242
1176,248,242
1177,250,242
1178,244,243
1179,245,243
1180,249,243
1181,249,244
1182,247,246
1183,248,246
1184,250,246
1185,248,247
1186,250,247
1187,250,248
