iter_num,NMI
1,0.796723307040422
2,0.81489968310071
3,0.823448372124849
4,0.832764538034131
5,0.844811687298674
6,0.851687149155352
7,0.864549578426777
8,0.864549578426777
9,0.879054826135779
10,0.883234867264061
11,0.887681308494187
12,0.887821359249868
13,0.892405872938027
14,0.892545354340246
15,0.892545354340246
16,0.892545354340246
17,0.892545354340246
18,0.892545354340246
19,0.892545354340246
20,0.892545354340246
21,0.892545354340246
22,0.892545354340246
23,0.892545354340246
24,0.892545354340246
25,0.892545354340246
26,0.892545354340246
27,0.892545354340246
28,0.892545354340246
29,0.892545354340246
30,0.892545354340246
31,0.892702303579463
32,0.892702303579463
33,0.892702303579463
34,0.892702303579463
35,0.892702303579463
36,0.892702303579463
37,0.892702303579463
38,0.892702303579463
39,0.892702303579463
40,0.892702303579463
41,0.892702303579463
42,0.892702303579463
43,0.892702303579463
44,0.892702303579463
45,0.892702303579463
46,0.892702303579463
47,0.892702303579463
48,0.892702303579463
49,0.892702303579463
50,0.892702303579463
51,0.892702303579463
52,0.892702303579463
53,0.892702303579463
54,0.892702303579463
55,0.892702303579463
56,0.892702303579463
57,0.892702303579463
58,0.892702303579463
59,0.892702303579463
60,0.892702303579463
61,0.892702303579463
62,0.892702303579463
63,0.892702303579463
64,0.892702303579463
65,0.892702303579463
66,0.892702303579463
67,0.892702303579463
68,0.892702303579463
69,0.892702303579463
70,0.892702303579463
71,0.892702303579463
72,0.892702303579463
73,0.892702303579463
74,0.892702303579463
75,0.892702303579463
76,0.892702303579463
77,0.892702303579463
78,0.892702303579463
79,0.892702303579463
80,0.892702303579463
81,0.892702303579463
82,0.892702303579463
83,0.892702303579463
84,0.892702303579463
85,0.892702303579463
86,0.892702303579463
87,0.892702303579463
88,0.892702303579463
89,0.892702303579463
90,0.892702303579463
91,0.892702303579463
92,0.892702303579463
93,0.892702303579463
94,0.892702303579463
95,0.892702303579463
96,0.892702303579463
97,0.892702303579463
98,0.892702303579463
99,0.892702303579463
100,0.892702303579463
