iter_num,NMI
1,0.786150851498132
2,0.797877997333277
3,0.812492208676518
4,0.817354186794464
5,0.827074406492787
6,0.83366548482262
7,0.837756013481265
8,0.846813213508529
9,0.846813213508529
10,0.852438900778635
11,0.854440366584832
12,0.855055160950704
13,0.855870251853019
14,0.858291540898963
15,0.862221383270127
16,0.862221383270127
17,0.862265581279246
18,0.862265581279246
19,0.862265581279246
20,0.862265581279246
21,0.862265581279246
22,0.862265581279246
23,0.862265581279246
24,0.862265581279246
25,0.862265581279246
26,0.862265581279246
27,0.862265581279246
28,0.862265581279246
29,0.862265581279246
30,0.862265581279246
31,0.862265581279246
32,0.862265581279246
33,0.862265581279246
34,0.862265581279246
35,0.862265581279246
36,0.862265581279246
37,0.862265581279246
38,0.862265581279246
39,0.862265581279246
40,0.862265581279246
41,0.862265581279246
42,0.862265581279246
43,0.862265581279246
44,0.862265581279246
45,0.862265581279246
46,0.862265581279246
47,0.862265581279246
48,0.862265581279246
49,0.862265581279246
50,0.862265581279246
51,0.862265581279246
52,0.862265581279246
53,0.862265581279246
54,0.862265581279246
55,0.862265581279246
56,0.862265581279246
57,0.862265581279246
58,0.862265581279246
59,0.862265581279246
60,0.862265581279246
61,0.862265581279246
62,0.862265581279246
63,0.862265581279246
64,0.862265581279246
65,0.862265581279246
66,0.862265581279246
67,0.862265581279246
68,0.862265581279246
69,0.862265581279246
70,0.862265581279246
71,0.862265581279246
72,0.862265581279246
73,0.862265581279246
74,0.862265581279246
75,0.862265581279246
76,0.862265581279246
77,0.862265581279246
78,0.862265581279246
79,0.862265581279246
80,0.862265581279246
81,0.862265581279246
82,0.862265581279246
83,0.862265581279246
84,0.862265581279246
85,0.862265581279246
86,0.862265581279246
87,0.862265581279246
88,0.862265581279246
89,0.862265581279246
90,0.862265581279246
91,0.862265581279246
92,0.862265581279246
93,0.862265581279246
94,0.862265581279246
95,0.862265581279246
96,0.862265581279246
97,0.862265581279246
98,0.862265581279246
99,0.862265581279246
100,0.862265581279246
