node_id,community_id
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,6
13,2
14,12
15,1
16,9
17,4
18,7
19,13
20,5
21,6
22,5
23,5
24,14
25,14
26,13
27,10
28,9
29,4
30,15
31,7
32,5
33,12
34,16
35,11
36,16
37,17
38,16
39,7
40,11
41,7
42,18
43,7
44,7
45,5
46,5
47,14
48,7
49,12
50,17
51,6
52,3
53,9
54,9
55,19
56,13
57,8
58,18
59,19
60,7
61,14
62,12
63,5
64,15
65,5
66,5
67,7
68,12
69,9
70,7
71,14
72,13
73,12
74,11
75,18
76,13
77,5
78,15
79,20
80,8
81,5
82,5
83,8
84,14
85,6
86,5
87,17
88,12
89,6
90,12
91,21
92,16
93,21
94,20
95,14
96,20
97,12
98,15
99,19
100,4
101,14
102,7
103,1
104,4
105,11
106,18
107,9
108,18
109,7
110,15
111,12
112,16
113,11
114,10
115,12
116,16
117,7
118,7
119,7
120,18
121,9
122,9
123,14
124,15
125,14
126,8
127,5
128,3
129,10
130,20
131,6
132,9
133,5
134,17
135,6
136,6
137,21
138,11
139,4
140,21
141,12
142,14
143,15
144,13
145,3
146,15
147,18
148,13
149,6
150,13
151,6
152,4
153,11
154,18
155,2
156,4
157,16
158,14
159,1
160,6
161,6
162,7
163,20
164,12
165,12
166,14
167,3
168,5
169,13
170,14
171,19
172,20
173,5
174,14
175,17
176,2
177,12
178,21
179,18
180,4
181,16
182,11
183,8
184,13
185,11
186,18
187,13
188,9
189,16
190,8
191,16
192,18
193,12
194,18
195,21
196,12
197,16
198,2
199,4
200,4
201,4
202,20
203,14
204,18
205,3
206,14
207,18
208,11
209,20
210,19
211,20
212,11
213,7
214,11
215,7
216,15
217,7
218,4
219,3
220,18
221,14
222,7
223,7
224,20
225,14
226,7
227,7
228,16
229,16
230,20
231,20
232,7
233,12
234,4
235,20
236,7
237,7
238,20
239,4
240,4
241,4
242,18
243,4
244,14
245,20
246,20
247,5
248,20
249,7
250,20
