individual_id,Modularity
1,0.553498657320121
2,0.549520932578673
3,0.547134297733805
4,0.546338752785515
5,0.546338752785515
6,0.545543207837225
7,0.545543207837225
8,0.544747662888936
9,0.543952117940646
10,0.543156572992357
11,0.543156572992357
12,0.543156572992357
13,0.542361028044067
14,0.542361028044067
15,0.541565483095778
16,0.541565483095778
17,0.541565483095777
18,0.541565483095777
19,0.540769938147488
20,0.540769938147488
21,0.540769938147488
22,0.539974393199198
23,0.539974393199198
24,0.539974393199198
25,0.539974393199198
26,0.539178848250909
27,0.538383303302619
28,0.538383303302619
29,0.538383303302619
30,0.538383303302619
31,0.538383303302619
32,0.538383303302619
33,0.538383303302619
34,0.538383303302619
35,0.53758775835433
36,0.53758775835433
37,0.53679221340604
38,0.53679221340604
39,0.53679221340604
40,0.53679221340604
41,0.53679221340604
42,0.53679221340604
43,0.53679221340604
44,0.535996668457751
45,0.53599666845775
46,0.53599666845775
47,0.53599666845775
48,0.53599666845775
49,0.535201123509461
50,0.535201123509461
51,0.535201123509461
52,0.535201123509461
53,0.535201123509461
54,0.535201123509461
55,0.535201123509461
56,0.535201123509461
57,0.535201123509461
58,0.535201123509461
59,0.534405578561171
60,0.534405578561171
61,0.534405578561171
62,0.534405578561171
63,0.534405578561171
64,0.534405578561171
65,0.533610033612882
66,0.533610033612882
67,0.533610033612882
68,0.533610033612882
69,0.533610033612882
70,0.533610033612882
71,0.533610033612882
72,0.533610033612882
73,0.533610033612882
74,0.533610033612882
75,0.533610033612882
76,0.533610033612882
77,0.533610033612882
78,0.532814488664592
79,0.532814488664592
80,0.532814488664592
81,0.532814488664592
82,0.532814488664592
83,0.532814488664592
84,0.532814488664592
85,0.532814488664592
86,0.532814488664592
87,0.532814488664592
88,0.532814488664592
89,0.532814488664592
90,0.532018943716303
91,0.532018943716303
92,0.532018943716303
93,0.532018943716303
94,0.532018943716303
95,0.532018943716303
96,0.532018943716303
97,0.532018943716303
98,0.532018943716303
99,0.532018943716303
100,0.532018943716303
