node_id,community_id
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,9
11,10
12,9
13,6
14,2
15,11
16,12
17,13
18,14
19,9
20,15
21,6
22,6
23,7
24,9
25,7
26,5
27,9
28,2
29,15
30,16
31,16
32,5
33,14
34,15
35,2
36,7
37,8
38,13
39,5
40,16
41,2
42,16
43,5
44,1
45,6
46,1
47,17
48,1
49,16
50,3
51,1
52,13
53,7
54,12
55,4
56,3
57,8
58,14
59,9
60,7
61,2
62,4
63,16
64,13
65,18
66,2
67,2
68,5
69,1
70,10
71,18
72,6
73,19
74,19
75,8
76,12
77,10
78,11
79,10
80,7
81,6
82,6
83,3
84,7
85,14
86,2
87,8
88,13
89,10
90,6
91,3
92,10
93,19
94,17
95,14
96,8
97,17
98,8
99,9
100,3
101,7
102,17
103,11
104,1
105,10
106,10
107,12
108,4
109,1
110,3
111,10
112,3
113,2
114,8
115,14
116,9
117,17
118,16
119,11
120,14
121,3
122,18
123,14
124,6
125,18
126,20
127,15
128,14
129,2
130,16
131,2
132,18
133,6
134,8
135,5
136,2
137,11
138,16
139,19
140,11
141,8
142,14
143,10
144,5
145,1
146,2
147,4
148,6
149,2
150,17
151,1
152,7
153,9
154,19
155,19
156,9
157,2
158,16
159,15
160,2
161,5
162,14
163,8
164,10
165,10
166,9
167,18
168,6
169,11
170,14
171,9
172,8
173,1
174,19
175,8
176,19
177,2
178,7
179,14
180,1
181,2
182,16
183,9
184,3
185,1
186,1
187,19
188,3
189,2
190,3
191,3
192,17
193,15
194,11
195,2
196,10
197,2
198,18
199,4
200,18
201,4
202,16
203,14
204,7
205,10
206,2
207,18
208,4
209,10
210,9
211,10
212,3
213,1
214,16
215,10
216,1
217,1
218,4
219,4
220,19
221,10
222,10
223,11
224,2
225,1
226,18
227,1
228,4
229,10
230,11
231,10
232,3
233,18
234,16
235,6
236,1
237,1
238,10
239,4
240,4
241,9
242,10
243,4
244,4
245,9
246,17
247,1
248,10
249,4
250,10
