iter_num,NMI
1,0.750477138352414
2,0.757936953413209
3,0.785481721066025
4,0.789147135730435
5,0.792167794840828
6,0.805211335820735
7,0.817283973732172
8,0.817283973732172
9,0.822712124533782
10,0.832037525001184
11,0.846877793765546
12,0.846893675472239
13,0.848036611791325
14,0.851588077036216
15,0.854256252771726
16,0.854256252771726
17,0.854256252771726
18,0.854256252771726
19,0.854575936133513
20,0.854575936133513
21,0.854575936133513
22,0.854575936133513
23,0.854575936133513
24,0.854575936133513
25,0.854575936133513
26,0.854575936133513
27,0.854575936133513
28,0.854575936133513
29,0.854575936133513
30,0.854575936133513
31,0.854575936133513
32,0.854575936133513
33,0.854575936133513
34,0.854575936133513
35,0.854575936133513
36,0.854575936133513
37,0.854575936133513
38,0.854575936133513
39,0.854575936133513
40,0.854575936133513
41,0.854575936133513
42,0.854575936133513
43,0.854575936133513
44,0.854575936133513
45,0.854575936133513
46,0.854575936133513
47,0.854575936133513
48,0.854575936133513
49,0.854575936133513
50,0.854575936133513
51,0.854575936133513
52,0.854575936133513
53,0.854575936133513
54,0.854575936133513
55,0.854575936133513
56,0.854575936133513
57,0.854575936133513
58,0.854575936133513
59,0.854575936133513
60,0.854575936133513
61,0.854575936133513
62,0.854575936133513
63,0.854575936133513
64,0.854575936133513
65,0.854575936133513
66,0.854575936133513
67,0.854575936133513
68,0.854575936133513
69,0.854575936133513
70,0.854819866577406
71,0.854819866577406
72,0.85594294404679
73,0.85594294404679
74,0.85594294404679
75,0.85594294404679
76,0.85594294404679
77,0.85594294404679
78,0.85594294404679
79,0.85594294404679
80,0.85594294404679
81,0.85594294404679
82,0.85594294404679
83,0.85594294404679
84,0.85594294404679
85,0.85594294404679
86,0.85594294404679
87,0.85594294404679
88,0.85594294404679
89,0.85594294404679
90,0.85594294404679
91,0.85594294404679
92,0.85594294404679
93,0.85594294404679
94,0.85594294404679
95,0.85594294404679
96,0.85594294404679
97,0.85594294404679
98,0.85594294404679
99,0.85594294404679
100,0.85594294404679
